Date,Hour,MWh,kWh
4/10/23,7.0,72.15,72150.0
4/10/23,8.0,72.04,72040.0
4/10/23,9.0,72.4,72400.0
4/10/23,10.0,72.88,72880.0
4/10/23,11.0,73.09,73090.0
4/10/23,12.0,73.55,73550.0
4/10/23,13.0,74.07,74070.0
4/10/23,14.0,74.21,74210.0
4/10/23,15.0,74.11,74110.0
4/10/23,16.0,74.38,74380.0
4/10/23,17.0,74.3,74300.0
4/10/23,18.0,74.31,74310.0
4/10/23,19.0,74.2,74200.0
4/10/23,20.0,73.79,73790.0
4/10/23,21.0,72.93,72930.0
4/10/23,22.0,72.46,72460.0
4/10/23,23.0,72.22,72220.0
4/10/23,24.0,72.03,72030.0
4/11/23,1.0,72.36,72360.0
4/11/23,2.0,72.14,72140.0
4/11/23,3.0,72.15,72150.0
4/11/23,4.0,72.46,72460.0
4/11/23,5.0,72.38,72380.0
4/11/23,6.0,72.37,72370.0
4/11/23,7.0,72.37,72370.0
4/11/23,8.0,72.1,72100.0
4/11/23,9.0,72.34,72340.0
4/11/23,10.0,73.26,73260.0
4/11/23,11.0,74.01,74010.0
4/11/23,12.0,74.35,74350.0
4/11/23,13.0,74.39,74390.0
4/11/23,14.0,74.31,74310.0
4/11/23,15.0,74.38,74380.0
4/11/23,16.0,74.11,74110.0
4/11/23,17.0,73.99,73990.0
4/11/23,18.0,73.66,73660.0
4/11/23,19.0,73.55,73550.0
4/11/23,20.0,72.65,72650.0
4/11/23,21.0,71.34,71340.0
4/11/23,22.0,72.33,72330.0
4/11/23,23.0,72.03,72030.0
4/11/23,24.0,71.88,71880.0
4/12/23,1.0,72.03,72030.0
4/12/23,2.0,72.9,72900.0
4/12/23,3.0,73.12,73120.0
4/12/23,4.0,72.63,72630.0
4/12/23,5.0,72.54,72540.0
4/12/23,6.0,72.4,72400.0
4/12/23,7.0,72.52,72520.0
4/12/23,8.0,72.68,72680.0
4/12/23,9.0,73.25,73250.0
4/12/23,10.0,74.38,74380.0
4/12/23,11.0,74.72,74720.0
4/12/23,12.0,74.75,74750.0
4/12/23,13.0,74.29,74290.0
4/12/23,14.0,73.7,73700.0
4/12/23,15.0,73.34,73340.0
4/12/23,16.0,72.94,72940.0
4/12/23,17.0,72.94,72940.0
4/12/23,18.0,72.16,72160.0
4/12/23,19.0,72.01,72010.0
4/12/23,20.0,71.52,71520.0
4/12/23,21.0,70.54,70540.0
4/12/23,22.0,70.27,70270.0
4/12/23,23.0,70.47,70470.0
4/12/23,24.0,70.32,70320.0
4/13/23,1.0,70.1,70100.0
4/13/23,2.0,69.83,69830.0
4/13/23,3.0,69.54,69540.0
4/13/23,4.0,69.48,69480.0
4/13/23,5.0,68.37,68370.0
4/13/23,6.0,68.08,68080.0
4/13/23,7.0,68.09,68090.0
4/13/23,8.0,68.22,68220.0
4/13/23,9.0,69.52,69520.0
4/13/23,10.0,70.37,70370.0
4/13/23,11.0,72.09,72090.0
4/13/23,12.0,73.88,73880.0
4/13/23,13.0,72.76,72760.0
4/13/23,14.0,72.75,72750.0
4/13/23,15.0,72.96,72960.0
4/13/23,16.0,73.21,73210.0
4/13/23,17.0,73.2,73200.0
4/13/23,18.0,73.15,73150.0
4/13/23,19.0,72.96,72960.0
4/13/23,20.0,73.06,73060.0
4/13/23,21.0,72.68,72680.0
4/13/23,22.0,72.68,72680.0
4/13/23,23.0,72.6,72600.0
4/13/23,24.0,72.63,72630.0
4/14/23,1.0,73.44,73440.0
4/14/23,2.0,74.84,74840.0
4/14/23,3.0,74.56,74560.0
4/14/23,4.0,75.01,75010.0
4/14/23,5.0,74.79,74790.0
4/14/23,6.0,74.63,74630.0
4/14/23,7.0,74.56,74560.0
4/14/23,8.0,74.17,74170.0
4/14/23,9.0,74.34,74340.0
4/14/23,10.0,74.7,74700.0
4/14/23,11.0,74.64,74640.0
4/14/23,12.0,74.44,74440.0
4/14/23,13.0,74.38,74380.0
4/14/23,14.0,73.58,73580.0
4/14/23,15.0,73.66,73660.0
4/14/23,16.0,73.6,73600.0
4/14/23,17.0,73.1,73100.0
4/14/23,18.0,73.12,73120.0
4/14/23,19.0,72.91,72910.0
4/14/23,20.0,72.55,72550.0
4/14/23,21.0,72.19,72190.0
4/14/23,22.0,71.37,71370.0
4/14/23,23.0,73.78,73780.0
4/14/23,24.0,74.13,74130.0
4/15/23,1.0,74.22,74220.0
4/15/23,2.0,74.62,74620.0
4/15/23,3.0,73.93,73930.0
4/15/23,4.0,74.07,74070.0
4/15/23,5.0,74.05,74050.0
4/15/23,6.0,74.43,74430.0
4/15/23,7.0,74.6,74600.0
4/15/23,8.0,74.35,74350.0
4/15/23,9.0,74.6,74600.0
4/15/23,10.0,74.75,74750.0
4/15/23,11.0,74.48,74480.0
4/15/23,12.0,73.69,73690.0
4/15/23,13.0,72.74,72740.0
4/15/23,14.0,72.0,72000.0
4/15/23,15.0,71.66,71660.0
4/15/23,16.0,70.8,70800.0
4/15/23,17.0,70.39,70390.0
4/15/23,18.0,70.31,70310.0
4/15/23,19.0,70.37,70370.0
4/15/23,20.0,70.32,70320.0
4/15/23,21.0,70.3,70300.0
4/15/23,22.0,70.17,70170.0
4/15/23,23.0,69.97,69970.0
4/15/23,24.0,69.69,69690.0
4/16/23,1.0,73.36,73360.0
4/16/23,2.0,74.22,74220.0
4/16/23,3.0,73.73,73730.0
4/16/23,4.0,71.97,71970.0
4/16/23,5.0,71.78,71780.0
4/16/23,6.0,71.95,71950.0
4/16/23,7.0,72.21,72210.0
4/16/23,8.0,71.84,71840.0
4/16/23,9.0,72.61,72610.0
4/16/23,10.0,73.14,73140.0
4/16/23,11.0,72.98,72980.0
4/16/23,12.0,72.82,72820.0
4/16/23,13.0,72.6,72600.0
4/16/23,14.0,72.56,72560.0
4/16/23,15.0,72.45,72450.0
4/16/23,16.0,72.55,72550.0
4/16/23,17.0,72.49,72490.0
4/16/23,18.0,72.51,72510.0
4/16/23,19.0,72.25,72250.0
4/16/23,20.0,71.93,71930.0
4/16/23,21.0,71.22,71220.0
4/16/23,22.0,70.75,70750.0
4/16/23,23.0,72.31,72310.0
4/16/23,24.0,73.49,73490.0
4/17/23,1.0,73.43,73430.0
4/17/23,2.0,73.07,73070.0
4/17/23,3.0,73.58,73580.0
4/17/23,4.0,73.88,73880.0
4/17/23,5.0,73.92,73920.0
4/17/23,6.0,73.81,73810.0
4/17/23,7.0,73.65,73650.0
4/17/23,8.0,73.52,73520.0
4/17/23,9.0,73.7,73700.0
4/17/23,10.0,74.08,74080.0
4/17/23,11.0,74.37,74370.0
4/17/23,12.0,74.52,74520.0
4/17/23,13.0,74.4,74400.0
4/17/23,14.0,74.33,74330.0
4/17/23,15.0,74.06,74060.0
4/17/23,16.0,73.98,73980.0
4/17/23,17.0,73.87,73870.0
4/17/23,18.0,73.79,73790.0
4/17/23,19.0,73.57,73570.0
4/17/23,20.0,72.97,72970.0
4/17/23,21.0,72.46,72460.0
4/17/23,22.0,72.9,72900.0
4/17/23,23.0,72.81,72810.0
4/17/23,24.0,72.52,72520.0
4/18/23,1.0,72.95,72950.0
4/18/23,2.0,73.48,73480.0
4/18/23,3.0,73.21,73210.0
4/18/23,4.0,73.13,73130.0
4/18/23,5.0,72.98,72980.0
4/18/23,6.0,72.77,72770.0
4/18/23,7.0,72.79,72790.0
4/18/23,8.0,73.0,73000.0
4/18/23,9.0,73.29,73290.0
4/18/23,10.0,74.13,74130.0
4/18/23,11.0,74.42,74420.0
4/18/23,12.0,74.37,74370.0
4/18/23,13.0,73.68,73680.0
4/18/23,14.0,72.87,72870.0
4/18/23,15.0,71.94,71940.0
4/18/23,16.0,71.51,71510.0
4/18/23,17.0,71.32,71320.0
4/18/23,18.0,71.09,71090.0
4/18/23,19.0,71.09,71090.0
4/18/23,20.0,70.71,70710.0
4/18/23,21.0,69.43,69430.0
4/18/23,22.0,68.67,68670.0
4/18/23,23.0,71.05,71050.0
4/18/23,24.0,72.46,72460.0
4/19/23,1.0,72.77,72770.0
4/19/23,2.0,73.16,73160.0
4/19/23,3.0,73.16,73160.0
4/19/23,4.0,73.07,73070.0
4/19/23,5.0,72.83,72830.0
4/19/23,6.0,72.84,72840.0
4/19/23,7.0,72.41,72410.0
4/19/23,8.0,72.41,72410.0
4/19/23,9.0,73.17,73170.0
4/19/23,10.0,74.11,74110.0
4/19/23,11.0,73.8,73800.0
4/19/23,12.0,72.28,72280.0
4/19/23,13.0,71.47,71470.0
4/19/23,14.0,69.25,69250.0
4/19/23,15.0,68.13,68130.0
4/19/23,16.0,67.51,67510.0
4/19/23,17.0,67.34,67340.0
4/19/23,18.0,67.12,67120.0
4/19/23,19.0,67.4,67400.0
4/19/23,20.0,67.08,67080.0
4/19/23,21.0,65.65,65650.0
4/19/23,22.0,65.52,65519.99999999999
4/19/23,23.0,67.23,67230.0
4/19/23,24.0,69.78,69780.0
4/20/23,1.0,71.34,71340.0
4/20/23,2.0,71.72,71720.0
4/20/23,3.0,71.59,71590.0
4/20/23,4.0,71.23,71230.0
4/20/23,5.0,70.25,70250.0
4/20/23,6.0,69.29,69290.0
4/20/23,7.0,68.86,68860.0
4/20/23,8.0,68.66,68660.0
4/20/23,9.0,69.58,69580.0
4/20/23,10.0,70.87,70870.0
4/20/23,11.0,71.18,71180.0
4/20/23,12.0,70.66,70660.0
4/20/23,13.0,69.57,69570.0
4/20/23,14.0,68.75,68750.0
4/20/23,15.0,67.94,67940.0
4/20/23,16.0,66.97,66970.0
4/20/23,17.0,67.12,67120.0
4/20/23,18.0,66.91,66910.0
4/20/23,19.0,67.06,67060.0
4/20/23,20.0,67.11,67110.0
4/20/23,21.0,66.44,66440.0
4/20/23,22.0,66.42,66420.0
4/20/23,23.0,66.23,66230.0
4/20/23,24.0,68.89,68890.0
4/21/23,1.0,72.93,72930.0
4/21/23,2.0,72.51,72510.0
4/21/23,3.0,71.98,71980.0
4/21/23,4.0,71.46,71460.0
4/21/23,5.0,70.42,70420.0
4/21/23,6.0,70.33,70330.0
4/21/23,7.0,69.89,69890.0
4/21/23,8.0,68.94,68940.0
4/21/23,9.0,68.93,68930.0
4/21/23,10.0,71.64,71640.0
4/21/23,11.0,71.72,71720.0
4/21/23,12.0,69.09,69090.0
4/21/23,13.0,68.27,68270.0
4/21/23,14.0,69.53,69530.0
4/21/23,15.0,68.5,68500.0
4/21/23,16.0,67.89,67890.0
4/21/23,17.0,67.63,67630.0
4/21/23,18.0,67.51,67510.0
4/21/23,19.0,67.59,67590.0
4/21/23,20.0,67.29,67290.0
4/21/23,21.0,66.79,66790.0
4/21/23,22.0,66.25,66250.0
4/21/23,23.0,66.14,66140.0
4/21/23,24.0,66.0,66000.0
4/22/23,1.0,66.64,66640.0
4/22/23,2.0,71.85,71850.0
4/22/23,3.0,72.4,72400.0
4/22/23,4.0,72.32,72320.0
4/22/23,5.0,72.28,72280.0
4/22/23,6.0,71.92,71920.0
4/22/23,7.0,71.62,71620.0
4/22/23,8.0,71.51,71510.0
4/22/23,9.0,71.25,71250.0
4/22/23,10.0,71.3,71300.0
4/22/23,11.0,71.3,71300.0
4/22/23,12.0,70.98,70980.0
4/22/23,13.0,70.74,70740.0
4/22/23,14.0,70.53,70530.0
4/22/23,15.0,70.07,70070.0
4/22/23,16.0,70.06,70060.0
4/22/23,17.0,70.85,70850.0
4/22/23,18.0,71.17,71170.0
4/22/23,19.0,71.02,71020.0
4/22/23,20.0,70.58,70580.0
4/22/23,21.0,69.93,69930.0
4/22/23,22.0,69.89,69890.0
4/22/23,23.0,73.31,73310.0
4/22/23,24.0,73.13,73130.0
4/23/23,1.0,73.02,73020.0
4/23/23,2.0,72.68,72680.0
4/23/23,3.0,72.4,72400.0
4/23/23,4.0,72.3,72300.0
4/23/23,5.0,72.34,72340.0
4/23/23,6.0,72.12,72120.0
4/23/23,7.0,72.1,72100.0
4/23/23,8.0,72.13,72130.0
4/23/23,9.0,72.88,72880.0
4/23/23,10.0,73.58,73580.0
4/23/23,11.0,73.87,73870.0
4/23/23,12.0,73.7,73700.0
4/23/23,13.0,73.35,73350.0
4/23/23,14.0,72.85,72850.0
4/23/23,15.0,72.48,72480.0
4/23/23,16.0,72.19,72190.0
4/23/23,17.0,71.86,71860.0
4/23/23,18.0,71.37,71370.0
4/23/23,19.0,71.0,71000.0
4/23/23,20.0,70.95,70950.0
4/23/23,21.0,69.94,69940.0
4/23/23,22.0,69.35,69350.0
4/23/23,23.0,69.05,69050.0
4/23/23,24.0,69.16,69160.0
4/24/23,1.0,68.82,68820.0
4/24/23,2.0,68.92,68920.0
4/24/23,3.0,71.38,71380.0
4/24/23,4.0,73.44,73440.0
4/24/23,5.0,72.99,72990.0
4/24/23,6.0,72.79,72790.0
4/24/23,7.0,72.42,72420.0
4/24/23,8.0,72.17,72170.0
4/24/23,9.0,71.19,71190.0
4/24/23,10.0,71.06,71060.0
4/24/23,11.0,71.17,71170.0
4/24/23,12.0,72.62,72620.0
4/24/23,13.0,73.03,73030.0
4/24/23,14.0,72.96,72960.0
4/24/23,15.0,72.83,72830.0
4/24/23,16.0,73.06,73060.0
4/24/23,17.0,72.91,72910.0
4/24/23,18.0,72.51,72510.0
4/24/23,19.0,72.44,72440.0
4/24/23,20.0,71.97,71970.0
4/24/23,21.0,71.52,71520.0
4/24/23,22.0,72.82,72820.0
4/24/23,23.0,72.86,72860.0
4/24/23,24.0,72.53,72530.0
4/25/23,1.0,72.28,72280.0
4/25/23,2.0,72.17,72170.0
4/25/23,3.0,72.18,72180.0
4/25/23,4.0,72.11,72110.0
4/25/23,5.0,72.18,72180.0
4/25/23,6.0,72.3,72300.0
4/25/23,7.0,72.36,72360.0
4/25/23,8.0,72.32,72320.0
4/25/23,9.0,72.57,72570.0
4/25/23,10.0,72.76,72760.0
4/25/23,11.0,73.04,73040.0
4/25/23,12.0,73.03,73030.0
4/25/23,13.0,72.55,72550.0
4/25/23,14.0,72.39,72390.0
4/25/23,15.0,71.89,71890.0
4/25/23,16.0,70.75,70750.0
4/25/23,17.0,70.24,70240.0
4/25/23,18.0,70.2,70200.0
4/25/23,19.0,70.09,70090.0
4/25/23,20.0,69.82,69820.0
4/25/23,21.0,68.86,68860.0
4/25/23,22.0,67.23,67230.0
4/25/23,23.0,66.95,66950.0
4/25/23,24.0,66.9,66900.0
4/26/23,1.0,68.86,68860.0
4/26/23,2.0,71.08,71080.0
4/26/23,3.0,69.23,69230.0
4/26/23,4.0,69.15,69150.0
4/26/23,5.0,69.04,69040.0
4/26/23,6.0,69.21,69210.0
4/26/23,7.0,69.88,69880.0
4/26/23,8.0,69.94,69940.0
4/26/23,9.0,70.06,70060.0
4/26/23,10.0,71.62,71620.0
4/26/23,11.0,71.95,71950.0
4/26/23,12.0,71.91,71910.0
4/26/23,13.0,71.98,71980.0
4/26/23,14.0,70.88,70880.0
4/26/23,15.0,70.97,70970.0
4/26/23,16.0,70.78,70780.0
4/26/23,17.0,71.14,71140.0
4/26/23,18.0,70.98,70980.0
4/26/23,19.0,70.32,70320.0
4/26/23,20.0,69.76,69760.0
4/26/23,21.0,69.09,69090.0
4/26/23,22.0,67.62,67620.0
4/26/23,23.0,67.13,67130.0
4/26/23,24.0,69.15,69150.0
4/27/23,1.0,71.65,71650.0
4/27/23,2.0,71.67,71670.0
4/27/23,3.0,71.5,71500.0
4/27/23,4.0,71.4,71400.0
4/27/23,5.0,71.39,71390.0
4/27/23,6.0,71.17,71170.0
4/27/23,7.0,71.6,71600.0
4/27/23,8.0,71.52,71520.0
4/27/23,9.0,71.39,71390.0
4/27/23,10.0,71.51,71510.0
4/27/23,11.0,71.89,71890.0
4/27/23,12.0,72.06,72060.0
4/27/23,13.0,71.9,71900.0
4/27/23,14.0,71.78,71780.0
4/27/23,15.0,71.04,71040.0
4/27/23,16.0,70.86,70860.0
4/27/23,17.0,70.03,70030.0
4/27/23,18.0,70.07,70070.0
4/27/23,19.0,70.16,70160.0
4/27/23,20.0,70.5,70500.0
4/27/23,21.0,70.33,70330.0
4/27/23,22.0,69.9,69900.0
4/27/23,23.0,69.61,69610.0
4/27/23,24.0,69.52,69520.0
4/28/23,1.0,69.79,69790.0
4/28/23,2.0,70.05,70050.0
4/28/23,3.0,70.03,70030.0
4/28/23,4.0,70.23,70230.0
4/28/23,5.0,69.72,69720.0
4/28/23,6.0,69.35,69350.0
4/28/23,7.0,68.55,68550.0
4/28/23,8.0,69.0,69000.0
4/28/23,9.0,69.2,69200.0
4/28/23,10.0,70.97,70970.0
4/28/23,11.0,70.84,70840.0
4/28/23,12.0,71.6,71600.0
4/28/23,13.0,72.32,72320.0
4/28/23,14.0,71.76,71760.0
4/28/23,15.0,69.47,69470.0
4/28/23,16.0,69.24,69240.0
4/28/23,17.0,68.44,68440.0
4/28/23,18.0,68.33,68330.0
4/28/23,19.0,68.17,68170.0
4/28/23,20.0,67.9,67900.0
4/28/23,21.0,67.53,67530.0
4/28/23,22.0,67.18,67180.0
4/28/23,23.0,66.44,66440.0
4/28/23,24.0,65.68,65680.0
4/29/23,1.0,65.35,65349.99999999999
4/29/23,2.0,65.33,65330.0
4/29/23,3.0,65.51,65510.00000000001
4/29/23,4.0,65.78,65780.0
4/29/23,5.0,65.52,65519.99999999999
4/29/23,6.0,65.34,65340.0
4/29/23,7.0,64.71,64709.99999999999
4/29/23,8.0,64.59,64590.0
4/29/23,9.0,66.57,66570.0
4/29/23,10.0,67.14,67140.0
4/29/23,11.0,68.21,68210.0
4/29/23,12.0,68.69,68690.0
4/29/23,13.0,68.65,68650.0
4/29/23,14.0,68.14,68140.0
4/29/23,15.0,67.87,67870.0
4/29/23,16.0,67.78,67780.0
4/29/23,17.0,67.85,67850.0
4/29/23,18.0,67.2,67200.0
4/29/23,19.0,67.01,67010.0
4/29/23,20.0,67.09,67090.0
4/29/23,21.0,66.03,66030.0
4/29/23,22.0,65.91,65910.0
4/29/23,23.0,65.95,65950.0
4/29/23,24.0,66.07,66070.0
4/30/23,1.0,68.92,68920.0
4/30/23,2.0,72.24,72240.0
4/30/23,3.0,72.08,72080.0
4/30/23,4.0,71.93,71930.0
4/30/23,5.0,71.86,71860.0
4/30/23,6.0,71.85,71850.0
4/30/23,7.0,71.74,71740.0
4/30/23,8.0,71.51,71510.0
4/30/23,9.0,71.85,71850.0
4/30/23,10.0,71.62,71620.0
4/30/23,11.0,70.96,70960.0
4/30/23,12.0,70.82,70820.0
4/30/23,13.0,71.34,71340.0
4/30/23,14.0,71.67,71670.0
4/30/23,15.0,71.61,71610.0
4/30/23,16.0,71.86,71860.0
4/30/23,17.0,71.4,71400.0
4/30/23,18.0,71.48,71480.0
4/30/23,19.0,71.3,71300.0
4/30/23,20.0,70.96,70960.0
4/30/23,21.0,70.73,70730.0
4/30/23,22.0,70.4,70400.0
4/30/23,23.0,69.76,69760.0
4/30/23,24.0,69.01,69010.0
5/1/23,1.0,68.62,68620.0
5/1/23,2.0,68.07,68070.0
5/1/23,3.0,67.86,67860.0
5/1/23,4.0,68.05,68050.0
5/1/23,5.0,68.04,68040.0
5/1/23,6.0,69.65,69650.0
5/1/23,7.0,71.47,71470.0
5/1/23,8.0,71.52,71520.0
5/1/23,9.0,71.85,71850.0
5/1/23,10.0,71.85,71850.0
5/1/23,11.0,71.47,71470.0
5/1/23,12.0,71.16,71160.0
5/1/23,13.0,71.22,71220.0
5/1/23,14.0,71.0,71000.0
5/1/23,15.0,70.41,70410.0
5/1/23,16.0,70.01,70010.0
5/1/23,17.0,69.99,69990.0
5/1/23,18.0,69.79,69790.0
5/1/23,19.0,69.7,69700.0
5/1/23,20.0,69.11,69110.0
5/1/23,21.0,68.49,68490.0
5/1/23,22.0,68.08,68080.0
5/1/23,23.0,69.38,69380.0
5/1/23,24.0,70.06,70060.0
5/2/23,1.0,70.22,70220.0
5/2/23,2.0,70.47,70470.0
5/2/23,3.0,70.26,70260.0
5/2/23,4.0,69.85,69850.0
5/2/23,5.0,69.97,69970.0
5/2/23,6.0,70.0,70000.0
5/2/23,7.0,70.11,70110.0
5/2/23,8.0,69.19,69190.0
5/2/23,9.0,69.62,69620.0
5/2/23,10.0,70.89,70890.0
5/2/23,11.0,71.01,71010.0
5/2/23,12.0,70.96,70960.0
5/2/23,13.0,70.79,70790.0
5/2/23,14.0,70.55,70550.0
5/2/23,15.0,70.29,70290.0
5/2/23,16.0,70.07,70070.0
5/2/23,17.0,69.31,69310.0
5/2/23,18.0,69.43,69430.0
5/2/23,19.0,69.77,69770.0
5/2/23,20.0,69.87,69870.0
5/2/23,21.0,69.2,69200.0
5/2/23,22.0,68.75,68750.0
5/2/23,23.0,68.47,68470.0
5/2/23,24.0,67.81,67810.0
5/3/23,1.0,71.39,71390.0
5/3/23,2.0,71.93,71930.0
5/3/23,3.0,71.66,71660.0
5/3/23,4.0,71.58,71580.0
5/3/23,5.0,71.18,71180.0
5/3/23,6.0,71.15,71150.0
5/3/23,7.0,71.06,71060.0
5/3/23,8.0,71.09,71090.0
5/3/23,9.0,71.19,71190.0
5/3/23,10.0,70.37,70370.0
5/3/23,11.0,70.36,70360.0
5/3/23,12.0,70.44,70440.0
5/3/23,13.0,70.37,70370.0
5/3/23,14.0,70.2,70200.0
5/3/23,15.0,69.91,69910.0
5/3/23,16.0,69.63,69630.0
5/3/23,17.0,69.6,69600.0
5/3/23,18.0,69.89,69890.0
5/3/23,19.0,69.73,69730.0
5/3/23,20.0,69.36,69360.0
5/3/23,21.0,69.03,69030.0
5/3/23,22.0,68.05,68050.0
5/3/23,23.0,70.24,70240.0
5/3/23,24.0,70.51,70510.0
5/4/23,1.0,70.09,70090.0
5/4/23,2.0,69.78,69780.0
5/4/23,3.0,70.12,70120.0
5/4/23,4.0,71.51,71510.0
5/4/23,5.0,71.32,71320.0
5/4/23,6.0,71.36,71360.0
5/4/23,7.0,71.24,71240.0
5/4/23,8.0,71.41,71410.0
5/4/23,9.0,72.06,72060.0
5/4/23,10.0,72.56,72560.0
5/4/23,11.0,72.72,72720.0
5/4/23,12.0,72.33,72330.0
5/4/23,13.0,72.1,72100.0
5/4/23,14.0,72.05,72050.0
5/4/23,15.0,71.73,71730.0
5/4/23,16.0,71.47,71470.0
5/4/23,17.0,71.14,71140.0
5/4/23,18.0,71.14,71140.0
5/4/23,19.0,70.92,70920.0
5/4/23,20.0,70.65,70650.0
5/4/23,21.0,69.51,69510.0
5/4/23,22.0,68.54,68540.0
5/4/23,23.0,68.1,68100.0
5/4/23,24.0,67.91,67910.0
5/5/23,1.0,71.2,71200.0
5/5/23,2.0,72.43,72430.0
5/5/23,3.0,71.97,71970.0
5/5/23,4.0,71.32,71320.0
5/5/23,5.0,71.15,71150.0
5/5/23,6.0,71.72,71720.0
5/5/23,7.0,71.93,71930.0
5/5/23,8.0,71.63,71630.0
5/5/23,9.0,71.94,71940.0
5/5/23,10.0,72.53,72530.0
5/5/23,11.0,72.8,72800.0
5/5/23,12.0,72.9,72900.0
5/5/23,13.0,72.65,72650.0
5/5/23,14.0,71.88,71880.0
5/5/23,15.0,71.59,71590.0
5/5/23,16.0,70.26,70260.0
5/5/23,17.0,69.79,69790.0
5/5/23,18.0,69.37,69370.0
5/5/23,19.0,69.68,69680.0
5/5/23,20.0,69.49,69490.0
5/5/23,21.0,69.55,69550.0
5/5/23,22.0,69.29,69290.0
5/5/23,23.0,69.15,69150.0
5/5/23,24.0,69.1,69100.0
5/6/23,1.0,70.83,70830.0
5/6/23,2.0,72.73,72730.0
5/6/23,3.0,72.77,72770.0
5/6/23,4.0,72.6,72600.0
5/6/23,5.0,72.58,72580.0
5/6/23,6.0,72.46,72460.0
5/6/23,7.0,72.49,72490.0
5/6/23,8.0,72.57,72570.0
5/6/23,9.0,72.64,72640.0
5/6/23,10.0,72.81,72810.0
5/6/23,11.0,73.0,73000.0
5/6/23,12.0,73.15,73150.0
5/6/23,13.0,73.28,73280.0
5/6/23,14.0,73.08,73080.0
5/6/23,15.0,73.0,73000.0
5/6/23,16.0,72.28,72280.0
5/6/23,17.0,72.07,72070.0
5/6/23,18.0,71.81,71810.0
5/6/23,19.0,71.57,71570.0
5/6/23,20.0,71.18,71180.0
5/6/23,21.0,70.33,70330.0
5/6/23,22.0,69.87,69870.0
5/6/23,23.0,69.71,69710.0
5/6/23,24.0,69.36,69360.0
5/7/23,1.0,69.26,69260.0
5/7/23,2.0,69.15,69150.0
5/7/23,3.0,68.78,68780.0
5/7/23,4.0,69.13,69130.0
5/7/23,5.0,72.72,72720.0
5/7/23,6.0,72.24,72240.0
5/7/23,7.0,72.77,72770.0
5/7/23,8.0,72.99,72990.0
5/7/23,9.0,73.29,73290.0
5/7/23,10.0,72.68,72680.0
5/7/23,11.0,72.14,72140.0
5/7/23,12.0,71.69,71690.0
5/7/23,13.0,70.82,70820.0
5/7/23,14.0,70.32,70320.0
5/7/23,15.0,69.98,69980.0
5/7/23,16.0,69.52,69520.0
5/7/23,17.0,68.7,68700.0
5/7/23,18.0,68.09,68090.0
5/7/23,19.0,67.99,67990.0
5/7/23,20.0,67.97,67970.0
5/7/23,21.0,67.7,67700.0
5/7/23,22.0,67.91,67910.0
5/7/23,23.0,67.98,67980.0
5/7/23,24.0,68.39,68390.0
5/8/23,1.0,68.63,68630.0
5/8/23,2.0,68.2,68200.0
5/8/23,3.0,68.01,68010.0
5/8/23,4.0,68.28,68280.0
5/8/23,5.0,68.01,68010.0
5/8/23,6.0,67.13,67130.0
5/8/23,7.0,72.27,72270.0
5/8/23,8.0,72.95,72950.0
5/8/23,9.0,73.0,73000.0
5/8/23,10.0,72.81,72810.0
5/8/23,11.0,72.1,72100.0
5/8/23,12.0,69.76,69760.0
5/8/23,13.0,69.1,69100.0
5/8/23,14.0,68.54,68540.0
5/8/23,15.0,67.59,67590.0
5/8/23,16.0,66.52,66520.0
5/8/23,17.0,66.16,66160.0
5/8/23,18.0,65.58,65580.0
5/8/23,19.0,65.13,65129.99999999999
5/8/23,20.0,65.34,65340.0
5/8/23,21.0,64.75,64750.0
5/8/23,22.0,64.79,64790.00000000001
5/8/23,23.0,64.98,64980.00000000001
5/8/23,24.0,65.68,65680.0
5/9/23,1.0,66.25,66250.0
5/9/23,2.0,65.86,65860.0
5/9/23,3.0,65.42,65420.0
5/9/23,4.0,65.31,65310.0
5/9/23,5.0,65.05,65050.0
5/9/23,6.0,65.02,65019.99999999999
5/9/23,7.0,64.76,64760.00000000001
5/9/23,8.0,65.03,65030.0
5/9/23,9.0,65.33,65330.0
5/9/23,10.0,65.99,65990.0
5/9/23,11.0,66.41,66410.0
5/9/23,12.0,66.73,66730.0
5/9/23,13.0,66.64,66640.0
5/9/23,14.0,65.08,65080.0
5/9/23,15.0,64.7,64700.0
5/9/23,16.0,64.34,64340.0
5/9/23,17.0,64.37,64370.00000000001
5/9/23,18.0,64.47,64470.0
5/9/23,19.0,64.58,64580.0
5/9/23,20.0,64.47,64470.0
5/9/23,21.0,63.98,63980.0
5/9/23,22.0,63.49,63490.0
5/9/23,23.0,63.23,63230.0
5/9/23,24.0,62.84,62840.0
5/10/23,1.0,62.7,62700.0
5/10/23,2.0,62.5,62500.0
5/10/23,3.0,62.54,62540.0
5/10/23,4.0,62.25,62250.0
5/10/23,5.0,62.18,62180.0
5/10/23,6.0,62.27,62270.0
5/10/23,7.0,63.36,63360.0
5/10/23,8.0,63.81,63810.0
5/10/23,9.0,64.33,64330.0
5/10/23,10.0,64.71,64709.99999999999
5/10/23,11.0,65.19,65190.0
5/10/23,12.0,65.7,65700.0
5/10/23,13.0,65.79,65790.0
5/10/23,14.0,65.67,65670.0
5/10/23,15.0,65.79,65790.0
5/10/23,16.0,65.78,65780.0
5/10/23,17.0,65.8,65800.0
5/10/23,18.0,65.88,65880.0
5/10/23,19.0,65.56,65560.0
5/10/23,20.0,65.19,65190.0
