January,Hour,MWh,February,Hour,MWh,March,Hour,MWh,April,Hour,MWh,May,Hour,MWh,June,Hour,MWh,July,Hour,MWh,August,Hour,MWh,September,Hour,MWh
1/6/23,9,63.23,2/6/23,9,70.71,3/6/23,9,70.57,4/6/23,9,69.1,5/6/23,9,72.64,6/6/23,9,70.93,7/6/23,9,69.17,8/6/23,9,68.27,9/6/23,9,66.19
1/6/23,10,63.77,2/6/23,10,71.37,3/6/23,10,71.28,4/6/23,10,69.53,5/6/23,10,72.81,6/6/23,10,70.64,7/6/23,10,68.73,8/6/23,10,66.86,9/6/23,10,66.24
1/6/23,11,64.21,2/6/23,11,71.76,3/6/23,11,71.72,4/6/23,11,68.64,5/6/23,11,73,6/6/23,11,70.11,7/6/23,11,67.71,8/6/23,11,64.18,9/6/23,11,66.01
1/6/23,12,64.25,2/6/23,12,71.56,3/6/23,12,71.33,4/6/23,12,69.53,5/6/23,12,73.15,6/6/23,12,68.55,7/6/23,12,65.84,8/6/23,12,63.69,9/6/23,12,64.29
1/6/23,13,64.72,2/6/23,13,71.97,3/6/23,13,70.95,4/6/23,13,69.47,5/6/23,13,73.28,6/6/23,13,67.87,7/6/23,13,64.98,8/6/23,13,62.4,9/6/23,13,62.46
1/6/23,14,64.9,2/6/23,14,71.7,3/6/23,14,70.16,4/6/23,14,69.4,5/6/23,14,73.08,6/6/23,14,66.16,7/6/23,14,63.35,8/6/23,14,59.89,9/6/23,14,61.38
1/6/23,15,65.08,2/6/23,15,71.32,3/6/23,15,69.21,4/6/23,15,68.6,5/6/23,15,73,6/6/23,15,64.46,7/6/23,15,62.34,8/6/23,15,59.52,9/6/23,15,60.69
1/6/23,16,65.05,2/6/23,16,71.5,3/6/23,16,68.94,4/6/23,16,68.72,5/6/23,16,72.28,6/6/23,16,63.91,7/6/23,16,62,8/6/23,16,58.61,9/6/23,16,59.34
1/6/23,17,64.99,2/6/23,17,71.5,3/6/23,17,68.23,4/6/23,17,35.25,5/6/23,17,72.07,6/6/23,17,63.64,7/6/23,17,61.78,8/6/23,17,57.51,9/6/23,17,59.03
1/6/23,18,65.07,2/6/23,18,71.07,3/6/23,18,68.9,4/6/23,18,50.92,5/6/23,18,71.81,6/6/23,18,63.68,7/6/23,18,61.97,8/6/23,18,56.88,9/6/23,18,59.5
1/6/23,19,65.03,2/6/23,19,69.92,3/6/23,19,68.22,4/6/23,19,67.82,5/6/23,19,71.57,6/6/23,19,63.89,7/6/23,19,61.83,8/6/23,19,57.24,9/6/23,19,59.22
1/6/23,20,64.88,2/6/23,20,69.02,3/6/23,20,67.57,4/6/23,20,67.21,5/6/23,20,71.18,6/6/23,20,64,7/6/23,20,61.68,8/6/23,20,57.32,9/6/23,20,58.6
1/6/23,21,64.99,2/6/23,21,68.82,3/6/23,21,67.84,4/6/23,21,67.16,5/6/23,21,70.33,6/6/23,21,63.72,7/6/23,21,61.02,8/6/23,21,57.27,9/6/23,21,57.78
1/6/23,22,64.79,2/6/23,22,68.4,3/6/23,22,69.28,4/6/23,22,67.27,5/6/23,22,69.87,6/6/23,22,63.15,7/6/23,22,60.55,8/6/23,22,57.17,9/6/23,22,57.81
1/6/23,23,65.05,2/6/23,23,68.1,3/6/23,23,71.81,4/6/23,23,67.07,5/6/23,23,69.71,6/6/23,23,62.85,7/6/23,23,60.58,8/6/23,23,57.36,9/6/23,23,57.88
1/6/23,24,65.29,2/6/23,24,68.27,3/6/23,24,71.28,4/6/23,24,66.86,5/6/23,24,69.36,6/6/23,24,62.4,7/6/23,24,60.61,8/6/23,24,57.65,9/6/23,24,57.9
1/7/23,1,65.15,2/7/23,1,68.1,3/7/23,1,70.87,4/7/23,1,67.04,5/7/23,1,69.26,6/7/23,1,67.07,7/7/23,1,60.47,8/7/23,1,57.27,9/7/23,1,57.79
1/7/23,2,64.99,2/7/23,2,67.99,3/7/23,2,70.41,4/7/23,2,67.32,5/7/23,2,69.15,6/7/23,2,68.86,7/7/23,2,60.66,8/7/23,2,56.96,9/7/23,2,57.38
1/7/23,3,65.05,2/7/23,3,67.92,3/7/23,3,70.22,4/7/23,3,67.51,5/7/23,3,68.78,6/7/23,3,68.65,7/7/23,3,60.26,8/7/23,3,57.01,9/7/23,3,57.45
1/7/23,4,65.21,2/7/23,4,68.21,3/7/23,4,69.89,4/7/23,4,67.32,5/7/23,4,69.13,6/7/23,4,68.4,7/7/23,4,62.12,8/7/23,4,60.44,9/7/23,4,63
1/7/23,5,65.26,2/7/23,5,67.66,3/7/23,5,70.11,4/7/23,5,67.27,5/7/23,5,72.72,6/7/23,5,68.1,7/7/23,5,66.02,8/7/23,5,67.14,9/7/23,5,66.43
1/7/23,6,65.38,2/7/23,6,67.47,3/7/23,6,70.71,4/7/23,6,67.39,5/7/23,6,72.24,6/7/23,6,68.35,7/7/23,6,65.81,8/7/23,6,67.1,9/7/23,6,66.01
1/7/23,7,65.35,2/7/23,7,67.15,3/7/23,7,70.56,4/7/23,7,67.36,5/7/23,7,72.77,6/7/23,7,68.03,7/7/23,7,65.73,8/7/23,7,67.4,9/7/23,7,66.42
1/7/23,8,65.16,2/7/23,8,69.06,3/7/23,8,70.32,4/7/23,8,67.51,5/7/23,8,72.99,6/7/23,8,67.88,7/7/23,8,65.8,8/7/23,8,67.24,9/7/23,8,66.33
1/7/23,9,65.31,2/7/23,9,69.61,3/7/23,9,70.62,4/7/23,9,67.69,5/7/23,9,73.29,6/7/23,9,68.44,7/7/23,9,67.23,8/7/23,9,67.04,9/7/23,9,66.87
1/7/23,10,65.91,2/7/23,10,70.87,3/7/23,10,71.06,4/7/23,10,67.76,5/7/23,10,72.68,6/7/23,10,68.79,7/7/23,10,66.44,8/7/23,10,67.06,9/7/23,10,67.56
1/7/23,11,66.54,2/7/23,11,71.84,3/7/23,11,70.56,4/7/23,11,68.05,5/7/23,11,72.14,6/7/23,11,68.36,7/7/23,11,66.05,8/7/23,11,66.34,9/7/23,11,66.81
1/7/23,12,66.97,2/7/23,12,72.11,3/7/23,12,70.12,4/7/23,12,68.14,5/7/23,12,71.69,6/7/23,12,66.82,7/7/23,12,65.06,8/7/23,12,64.66,9/7/23,12,61.13
1/7/23,13,67.06,2/7/23,13,71.68,3/7/23,13,69.19,4/7/23,13,68.55,5/7/23,13,70.82,6/7/23,13,65.02,7/7/23,13,63.54,8/7/23,13,63.22,9/7/23,13,59.53
1/7/23,14,67.02,2/7/23,14,71.18,3/7/23,14,68.86,4/7/23,14,68.03,5/7/23,14,70.32,6/7/23,14,63.29,7/7/23,14,62.39,8/7/23,14,60.83,9/7/23,14,61.78
1/7/23,15,67.22,2/7/23,15,71.13,3/7/23,15,68.28,4/7/23,15,67.73,5/7/23,15,69.98,6/7/23,15,62.74,7/7/23,15,63.57,8/7/23,15,55.66,9/7/23,15,60.42
1/7/23,16,67.28,2/7/23,16,71.25,3/7/23,16,67.48,4/7/23,16,67.25,5/7/23,16,69.52,6/7/23,16,61.92,7/7/23,16,63.02,8/7/23,16,52.52,9/7/23,16,58.48
1/7/23,17,66.42,2/7/23,17,71.23,3/7/23,17,67.29,4/7/23,17,67.03,5/7/23,17,68.7,6/7/23,17,62.24,7/7/23,17,63.81,8/7/23,17,52.12,9/7/23,17,57.64
1/7/23,18,67.65,2/7/23,18,70.61,3/7/23,18,68.02,4/7/23,18,67.91,5/7/23,18,68.09,6/7/23,18,61.3,7/7/23,18,63.49,8/7/23,18,52.51,9/7/23,18,58.1
1/7/23,19,67.07,2/7/23,19,69.37,3/7/23,19,67.61,4/7/23,19,66.36,5/7/23,19,67.99,6/7/23,19,61.73,7/7/23,19,62.78,8/7/23,19,51.92,9/7/23,19,58.23
1/7/23,20,66.47,2/7/23,20,68.6,3/7/23,20,66.65,4/7/23,20,67.42,5/7/23,20,67.97,6/7/23,20,60.88,7/7/23,20,62.6,8/7/23,20,55.4,9/7/23,20,58.13
1/7/23,21,67.43,2/7/23,21,68.17,3/7/23,21,67.2,4/7/23,21,71.34,5/7/23,21,67.7,6/7/23,21,61.16,7/7/23,21,62.63,8/7/23,21,55.04,9/7/23,21,57.97
1/7/23,22,67.28,2/7/23,22,68.17,3/7/23,22,71.2,4/7/23,22,70.88,5/7/23,22,67.91,6/7/23,22,60.88,7/7/23,22,62.45,8/7/23,22,55.21,9/7/23,22,57.52
1/7/23,23,67.27,2/7/23,23,70.48,3/7/23,23,71.5,4/7/23,23,71.89,5/7/23,23,67.98,6/7/23,23,60.55,7/7/23,23,62.26,8/7/23,23,55.29,9/7/23,23,57.8
1/7/23,24,67.37,2/7/23,24,70.5,3/7/23,24,70.89,4/7/23,24,71.86,5/7/23,24,68.39,6/7/23,24,60.44,7/7/23,24,62.16,8/7/23,24,55.05,9/7/23,24,57.97
1/8/23,1,67.36,2/8/23,1,70.9,3/8/23,1,70.69,4/8/23,1,72.43,5/8/23,1,68.63,6/8/23,1,65.01,7/8/23,1,62.18,8/8/23,1,55.33,9/8/23,1,57.75
1/8/23,2,67.18,2/8/23,2,70.82,3/8/23,2,70.46,4/8/23,2,72.4,5/8/23,2,68.2,6/8/23,2,71.86,7/8/23,2,61.97,8/8/23,2,55.41,9/8/23,2,57.79
1/8/23,3,67.25,2/8/23,3,70.61,3/8/23,3,70.2,4/8/23,3,72.38,5/8/23,3,68.01,6/8/23,3,72.28,7/8/23,3,66.33,8/8/23,3,55.36,9/8/23,3,57.96
1/8/23,4,67.15,2/8/23,4,70.3,3/8/23,4,69.85,4/8/23,4,72.23,5/8/23,4,68.28,6/8/23,4,72.19,7/8/23,4,70.61,8/8/23,4,58.45,9/8/23,4,62.4
1/8/23,5,66.94,2/8/23,5,70.32,3/8/23,5,69.38,4/8/23,5,72.19,5/8/23,5,68.01,6/8/23,5,71.55,7/8/23,5,70.83,8/8/23,5,65.49,9/8/23,5,68.75
1/8/23,6,66.91,2/8/23,6,70.22,3/8/23,6,69.09,4/8/23,6,72.35,5/8/23,6,67.13,6/8/23,6,71.16,7/8/23,6,70.6,8/8/23,6,65.56,9/8/23,6,68.82
1/8/23,7,66.83,2/8/23,7,70.23,3/8/23,7,68.97,4/8/23,7,72.42,5/8/23,7,72.27,6/8/23,7,70.99,7/8/23,7,70.44,8/8/23,7,65.24,9/8/23,7,68.51
1/8/23,8,66.98,2/8/23,8,70.33,3/8/23,8,68.89,4/8/23,8,72.3,5/8/23,8,72.95,6/8/23,8,72.19,7/8/23,8,70.63,8/8/23,8,64.89,9/8/23,8,68.51
1/8/23,9,67.46,2/8/23,9,71.06,3/8/23,9,69.21,4/8/23,9,72.42,5/8/23,9,73,6/8/23,9,72.37,7/8/23,9,70.79,8/8/23,9,65.4,9/8/23,9,68.48
1/8/23,10,67.78,2/8/23,10,71.46,3/8/23,10,69.53,4/8/23,10,72.46,5/8/23,10,72.81,6/8/23,10,72.13,7/8/23,10,70.38,8/8/23,10,65.75,9/8/23,10,69.02
1/8/23,11,68.23,2/8/23,11,71.11,3/8/23,11,69.94,4/8/23,11,72.49,5/8/23,11,72.1,6/8/23,11,70.87,7/8/23,11,69.44,8/8/23,11,65.08,9/8/23,11,67.36
1/8/23,12,68.27,2/8/23,12,70.82,3/8/23,12,70.39,4/8/23,12,72.46,5/8/23,12,69.76,6/8/23,12,70.17,7/8/23,12,67.53,8/8/23,12,64.87,9/8/23,12,66.1
1/8/23,13,68.25,2/8/23,13,70.24,3/8/23,13,70.59,4/8/23,13,72.36,5/8/23,13,69.1,6/8/23,13,69.03,7/8/23,13,66.21,8/8/23,13,63.69,9/8/23,13,65.8
1/8/23,14,68.08,2/8/23,14,69.52,3/8/23,14,70.94,4/8/23,14,72.31,5/8/23,14,68.54,6/8/23,14,68.18,7/8/23,14,65.17,8/8/23,14,62.71,9/8/23,14,65.22
1/8/23,15,67.98,2/8/23,15,68.79,3/8/23,15,71.11,4/8/23,15,72.19,5/8/23,15,67.59,6/8/23,15,67.76,7/8/23,15,64.08,8/8/23,15,61.91,9/8/23,15,64.16
1/8/23,16,68.23,2/8/23,16,69.18,3/8/23,16,72.22,4/8/23,16,70.57,5/8/23,16,66.52,6/8/23,16,67.46,7/8/23,16,61.77,8/8/23,16,61.18,9/8/23,16,63.41
1/8/23,17,68.39,2/8/23,17,69.07,3/8/23,17,72.49,4/8/23,17,70.45,5/8/23,17,66.16,6/8/23,17,66.65,7/8/23,17,61.73,8/8/23,17,61.35,9/8/23,17,63.33
1/8/23,18,68.54,2/8/23,18,68.99,3/8/23,18,71.65,4/8/23,18,70.59,5/8/23,18,65.58,6/8/23,18,66.16,7/8/23,18,61.68,8/8/23,18,61.28,9/8/23,18,62.5
1/8/23,19,68.62,2/8/23,19,68.56,3/8/23,19,70.88,4/8/23,19,71.91,5/8/23,19,65.13,6/8/23,19,66.5,7/8/23,19,61.78,8/8/23,19,60.88,9/8/23,19,62.97
1/8/23,20,68.08,2/8/23,20,68.22,3/8/23,20,70.96,4/8/23,20,71.94,5/8/23,20,65.34,6/8/23,20,66.6,7/8/23,20,62.02,8/8/23,20,59.72,9/8/23,20,62.95
1/8/23,21,68.57,2/8/23,21,67.85,3/8/23,21,71.68,4/8/23,21,71.98,5/8/23,21,64.75,6/8/23,21,66.25,7/8/23,21,62.01,8/8/23,21,58.89,9/8/23,21,62.31
1/8/23,22,68.8,2/8/23,22,67.78,3/8/23,22,71.88,4/8/23,22,71.95,5/8/23,22,64.79,6/8/23,22,65.7,7/8/23,22,61.89,8/8/23,22,59,9/8/23,22,61.11
1/8/23,23,68.75,2/8/23,23,68.92,3/8/23,23,72.12,4/8/23,23,71.96,5/8/23,23,64.98,6/8/23,23,65.68,7/8/23,23,61.95,8/8/23,23,59.15,9/8/23,23,60.85
1/8/23,24,68.72,2/8/23,24,71.93,3/8/23,24,72.68,4/8/23,24,71.96,5/8/23,24,65.68,6/8/23,24,65.6,7/8/23,24,61.65,8/8/23,24,58.49,9/8/23,24,60.71
1/9/23,1,68.57,2/9/23,1,71.93,3/9/23,1,72.76,4/9/23,1,72.09,5/9/23,1,66.25,6/9/23,1,64.97,7/9/23,1,61.42,8/9/23,1,58.4,9/9/23,1,60.88
1/9/23,2,68.68,2/9/23,2,71.86,3/9/23,2,73.06,4/9/23,2,72.07,5/9/23,2,65.86,6/9/23,2,64.49,7/9/23,2,61.11,8/9/23,2,58.26,9/9/23,2,60.44
1/9/23,3,68.55,2/9/23,3,71.65,3/9/23,3,72.58,4/9/23,3,72.08,5/9/23,3,65.42,6/9/23,3,63.68,7/9/23,3,60.68,8/9/23,3,58.23,9/9/23,3,60.3
1/9/23,4,68.53,2/9/23,4,71.53,3/9/23,4,72.15,4/9/23,4,72.1,5/9/23,4,65.31,6/9/23,4,69.45,7/9/23,4,67.29,8/9/23,4,65.33,9/9/23,4,62.54
1/9/23,5,68.61,2/9/23,5,71.44,3/9/23,5,72.06,4/9/23,5,72.04,5/9/23,5,65.05,6/9/23,5,70.72,7/9/23,5,71.25,8/9/23,5,68.57,9/9/23,5,69.47
1/9/23,6,68.62,2/9/23,6,71.83,3/9/23,6,72.53,4/9/23,6,72.01,5/9/23,6,65.02,6/9/23,6,70.53,7/9/23,6,71.25,8/9/23,6,68.29,9/9/23,6,69.53
1/9/23,7,68.21,2/9/23,7,71.8,3/9/23,7,72.36,4/9/23,7,71.98,5/9/23,7,64.76,6/9/23,7,70.26,7/9/23,7,70.93,8/9/23,7,68.1,9/9/23,7,69.28
1/9/23,8,67.95,2/9/23,8,71.82,3/9/23,8,72.28,4/9/23,8,71.88,5/9/23,8,65.03,6/9/23,8,70.45,7/9/23,8,70.81,8/9/23,8,68.19,9/9/23,8,69.09
1/9/23,9,67.78,2/9/23,9,54.86,3/9/23,9,72.66,4/9/23,9,71.82,5/9/23,9,65.33,6/9/23,9,71.16,7/9/23,9,70.59,8/9/23,9,68.46,9/9/23,9,69.29
1/9/23,10,68.34,2/9/23,10,55.69,3/9/23,10,72.97,4/9/23,10,71.88,5/9/23,10,65.99,6/9/23,10,71.33,7/9/23,10,70.34,8/9/23,10,68.09,9/9/23,10,68.89
1/9/23,11,68.71,2/9/23,11,56.09,3/9/23,11,73.25,4/9/23,11,72.32,5/9/23,11,66.41,6/9/23,11,71.62,7/9/23,11,69.26,8/9/23,11,67.91,9/9/23,11,68.5
1/9/23,12,68.81,2/9/23,12,56.47,3/9/23,12,73.11,4/9/23,12,72.97,5/9/23,12,66.73,6/9/23,12,71.38,7/9/23,12,68.72,8/9/23,12,67.55,9/9/23,12,67.3
1/9/23,13,68.85,2/9/23,13,56.61,3/9/23,13,73.2,4/9/23,13,73.4,5/9/23,13,66.64,6/9/23,13,70.96,7/9/23,13,68.22,8/9/23,13,66.83,9/9/23,13,66.92
1/9/23,14,68.82,2/9/23,14,56.69,3/9/23,14,73.33,4/9/23,14,73.76,5/9/23,14,65.08,6/9/23,14,70.5,7/9/23,14,66.52,8/9/23,14,66.36,9/9/23,14,66.3
1/9/23,15,68.9,2/9/23,15,56.59,3/9/23,15,73.09,4/9/23,15,73.97,5/9/23,15,64.7,6/9/23,15,70.03,7/9/23,15,66,8/9/23,15,65.28,9/9/23,15,65.1
1/9/23,16,68.8,2/9/23,16,56.53,3/9/23,16,72.76,4/9/23,16,74.1,5/9/23,16,64.34,6/9/23,16,68.98,7/9/23,16,65.07,8/9/23,16,63.85,9/9/23,16,64.97
1/9/23,17,68.75,2/9/23,17,56.55,3/9/23,17,71.58,4/9/23,17,74.13,5/9/23,17,64.37,6/9/23,17,68.86,7/9/23,17,64.89,8/9/23,17,63.86,9/9/23,17,63.1
1/9/23,18,68.57,2/9/23,18,56.35,3/9/23,18,71.13,4/9/23,18,74.08,5/9/23,18,64.47,6/9/23,18,68.7,7/9/23,18,64.72,8/9/23,18,63.64,9/9/23,18,62.83
1/9/23,19,68.34,2/9/23,19,56.37,3/9/23,19,71.45,4/9/23,19,74.01,5/9/23,19,64.58,6/9/23,19,68.55,7/9/23,19,64.76,8/9/23,19,63.11,9/9/23,19,62.61
1/9/23,20,68.04,2/9/23,20,56.44,3/9/23,20,71.22,4/9/23,20,73.9,5/9/23,20,64.47,6/9/23,20,68.32,7/9/23,20,64.69,8/9/23,20,63.2,9/9/23,20,61.25
1/9/23,21,67.69,2/9/23,21,60.12,3/9/23,21,70.97,4/9/23,21,73.56,5/9/23,21,63.98,6/9/23,21,67.49,7/9/23,21,64.65,8/9/23,21,62.43,9/9/23,21,60.37
1/9/23,22,67.53,2/9/23,22,71.44,3/9/23,22,70.3,4/9/23,22,73.16,5/9/23,22,63.49,6/9/23,22,66.45,7/9/23,22,64.57,8/9/23,22,61.86,9/9/23,22,60.24
1/9/23,23,67.46,2/9/23,23,71.55,3/9/23,23,70.76,4/9/23,23,72.92,5/9/23,23,63.23,6/9/23,23,65.96,7/9/23,23,64.62,8/9/23,23,61.59,9/9/23,23,60.32
1/9/23,24,67.55,2/9/23,24,71.15,3/9/23,24,70.23,4/9/23,24,72.82,5/9/23,24,62.84,6/9/23,24,65.68,7/9/23,24,64.6,8/9/23,24,61.83,9/9/23,24,60.34
1/10/23,1,67.59,2/10/23,1,71.39,3/10/23,1,70.26,4/10/23,1,72.57,5/10/23,1,62.7,6/10/23,1,64.95,7/10/23,1,64.73,8/10/23,1,62.46,9/10/23,1,60.52
1/10/23,2,67.49,2/10/23,2,70.29,3/10/23,2,71.68,4/10/23,2,72.39,5/10/23,2,62.5,6/10/23,2,65.42,7/10/23,2,64.74,8/10/23,2,62.29,9/10/23,2,60.15
1/10/23,3,67.34,2/10/23,3,70.17,3/10/23,3,71.95,4/10/23,3,72.26,5/10/23,3,62.54,6/10/23,3,72.04,7/10/23,3,64.59,8/10/23,3,61.22,9/10/23,3,59.87
1/10/23,4,67.28,2/10/23,4,70.15,3/10/23,4,72.08,4/10/23,4,72.25,5/10/23,4,62.25,6/10/23,4,72.01,7/10/23,4,67.71,8/10/23,4,68.29,9/10/23,4,60.06
1/10/23,5,67.2,2/10/23,5,69.91,3/10/23,5,72.13,4/10/23,5,72.24,5/10/23,5,62.18,6/10/23,5,72.12,7/10/23,5,70.58,8/10/23,5,68.68,9/10/23,5,62.08
1/10/23,6,67.11,2/10/23,6,69.6,3/10/23,6,72.19,4/10/23,6,72.18,5/10/23,6,62.27,6/10/23,6,72.19,7/10/23,6,70.29,8/10/23,6,68.71,9/10/23,6,70.24
1/10/23,7,67.15,2/10/23,7,69.58,3/10/23,7,72.05,4/10/23,7,72.15,5/10/23,7,63.36,6/10/23,7,71.82,7/10/23,7,70.25,8/10/23,7,68.56,9/10/23,7,70.17
1/10/23,8,66.72,2/10/23,8,69.89,3/10/23,8,72.35,4/10/23,8,72.04,5/10/23,8,63.81,6/10/23,8,72.22,7/10/23,8,70.18,8/10/23,8,67.84,9/10/23,8,69.89
1/10/23,9,67.08,2/10/23,9,71.46,3/10/23,9,72.42,4/10/23,9,72.4,5/10/23,9,64.33,6/10/23,9,72.79,7/10/23,9,70.33,8/10/23,9,67.1,9/10/23,9,70.1
1/10/23,10,67.62,2/10/23,10,71.42,3/10/23,10,72.48,4/10/23,10,72.88,5/10/23,10,64.71,6/10/23,10,72.09,7/10/23,10,69.63,8/10/23,10,65.59,9/10/23,10,69.95
1/10/23,11,68.24,2/10/23,11,71.46,3/10/23,11,72.75,4/10/23,11,73.09,5/10/23,11,65.19,6/10/23,11,70.3,7/10/23,11,69.59,8/10/23,11,64.35,9/10/23,11,69.21
1/10/23,12,68.61,2/10/23,12,71.33,3/10/23,12,72.9,4/10/23,12,73.55,5/10/23,12,65.7,6/10/23,12,70.03,7/10/23,12,69.68,8/10/23,12,63.56,9/10/23,12,68.35
1/10/23,13,68.84,2/10/23,13,71.4,3/10/23,13,72.98,4/10/23,13,74.07,5/10/23,13,65.79,6/10/23,13,68.62,7/10/23,13,68.32,8/10/23,13,63.45,9/10/23,13,67.25
1/10/23,14,68.97,2/10/23,14,71.33,3/10/23,14,73.22,4/10/23,14,74.21,5/10/23,14,65.67,6/10/23,14,67.94,7/10/23,14,67.82,8/10/23,14,61.77,9/10/23,14,65.82
1/10/23,15,68.9,2/10/23,15,71.33,3/10/23,15,72.99,4/10/23,15,74.11,5/10/23,15,65.79,6/10/23,15,67.55,7/10/23,15,68.34,8/10/23,15,61.63,9/10/23,15,65.37
1/10/23,16,68.98,2/10/23,16,71.35,3/10/23,16,73,4/10/23,16,74.38,5/10/23,16,65.78,6/10/23,16,66.67,7/10/23,16,68.51,8/10/23,16,61.37,9/10/23,16,64.92
1/10/23,17,68.89,2/10/23,17,71.19,3/10/23,17,73.12,4/10/23,17,74.3,5/10/23,17,65.8,6/10/23,17,66.38,7/10/23,17,68.22,8/10/23,17,61.07,9/10/23,17,64.34
1/10/23,18,68.85,2/10/23,18,69.95,3/10/23,18,72.97,4/10/23,18,74.31,5/10/23,18,65.88,6/10/23,18,66.14,7/10/23,18,67.85,8/10/23,18,61.25,9/10/23,18,63.69
1/10/23,19,68.75,2/10/23,19,69.47,3/10/23,19,72.86,4/10/23,19,74.2,5/10/23,19,65.56,6/10/23,19,66.08,7/10/23,19,67.69,8/10/23,19,61.5,9/10/23,19,63.72
1/10/23,20,68.57,2/10/23,20,69.53,3/10/23,20,72.77,4/10/23,20,73.79,5/10/23,20,65.19,6/10/23,20,65.59,7/10/23,20,67.42,8/10/23,20,59.87,9/10/23,20,63.12
1/10/23,21,68.53,2/10/23,21,69.45,3/10/23,21,72.44,4/10/23,21,72.93,5/10/23,21,64.7,6/10/23,21,65.24,7/10/23,21,66.9,8/10/23,21,61.02,9/10/23,21,62.52
1/10/23,22,68.3,2/10/23,22,69.39,3/10/23,22,72.11,4/10/23,22,72.46,5/10/23,22,64.29,6/10/23,22,64.52,7/10/23,22,66.36,8/10/23,22,60.82,9/10/23,22,61.91
1/10/23,23,68.06,2/10/23,23,69.26,3/10/23,23,72.06,4/10/23,23,72.22,5/10/23,23,66.01,6/10/23,23,64.16,7/10/23,23,66.01,8/10/23,23,60.66,9/10/23,23,62
1/10/23,24,68.32,2/10/23,24,69.24,3/10/23,24,71.88,4/10/23,24,72.03,5/10/23,24,70.93,6/10/23,24,64.38,7/10/23,24,65.89,8/10/23,24,60.35,9/10/23,24,61.73
1/11/23,1,67.91,2/11/23,1,69.3,3/11/23,1,71.78,4/11/23,1,72.36,5/11/23,1,70.77,6/11/23,1,64.55,7/11/23,1,65.92,8/11/23,1,60.03,9/11/23,1,61.48
1/11/23,2,67.56,2/11/23,2,69.06,3/11/23,2,71.76,4/11/23,2,72.14,5/11/23,2,70.44,6/11/23,2,64.43,7/11/23,2,65.52,8/11/23,2,59.99,9/11/23,2,61.53
1/11/23,3,67.47,2/11/23,3,68.9,3/11/23,3,71.5,4/11/23,3,72.15,5/11/23,3,70.21,6/11/23,3,64.22,7/11/23,3,67.34,8/11/23,3,59.56,9/11/23,3,61.29
1/11/23,4,67.59,2/11/23,4,68.93,3/11/23,4,71.34,4/11/23,4,72.46,5/11/23,4,71.53,6/11/23,4,64.03,7/11/23,4,70.34,8/11/23,4,63.14,9/11/23,4,60.38
1/11/23,5,67.39,2/11/23,5,69,3/11/23,5,71.13,4/11/23,5,72.38,5/11/23,5,71.31,6/11/23,5,64.17,7/11/23,5,70.2,8/11/23,5,66.27,9/11/23,5,67.24
1/11/23,6,67.53,2/11/23,6,68.98,3/11/23,6,70.95,4/11/23,6,72.37,5/11/23,6,71.15,6/11/23,6,66.84,7/11/23,6,69.78,8/11/23,6,66.23,9/11/23,6,67.23
1/11/23,7,67.37,2/11/23,7,69.08,3/11/23,7,70.78,4/11/23,7,72.37,5/11/23,7,70.91,6/11/23,7,71.15,7/11/23,7,69.87,8/11/23,7,65.98,9/11/23,7,67.3
1/11/23,8,67.19,2/11/23,8,68.91,3/11/23,8,70.71,4/11/23,8,72.1,5/11/23,8,70.65,6/11/23,8,71.1,7/11/23,8,69.98,8/11/23,8,65.94,9/11/23,8,67.04
1/11/23,9,67.54,2/11/23,9,70.57,3/11/23,9,71.6,4/11/23,9,72.34,5/11/23,9,71.32,6/11/23,9,71.11,7/11/23,9,69.89,8/11/23,9,66.43,9/11/23,9,67.38
1/11/23,10,68.49,2/11/23,10,71.55,3/11/23,10,71.95,4/11/23,10,73.26,5/11/23,10,71.84,6/11/23,10,70.74,7/11/23,10,69.91,8/11/23,10,65.02,9/11/23,10,67.51
1/11/23,11,68.97,2/11/23,11,71.47,3/11/23,11,72.27,4/11/23,11,74.01,5/11/23,11,71.54,6/11/23,11,70.76,7/11/23,11,68.52,8/11/23,11,64.04,9/11/23,11,66.88
1/11/23,12,68.87,2/11/23,12,71.45,3/11/23,12,72.63,4/11/23,12,74.35,5/11/23,12,71.18,6/11/23,12,69.88,7/11/23,12,67.55,8/11/23,12,62.66,9/11/23,12,65.56
1/11/23,13,68.3,2/11/23,13,71.24,3/11/23,13,72.78,4/11/23,13,74.39,5/11/23,13,70.87,6/11/23,13,70.16,7/11/23,13,66.79,8/11/23,13,62.97,9/11/23,13,64.23
1/11/23,14,67.88,2/11/23,14,70.74,3/11/23,14,72.98,4/11/23,14,74.31,5/11/23,14,70.14,6/11/23,14,67.39,7/11/23,14,65.55,8/11/23,14,64.07,9/11/23,14,62.48
1/11/23,15,67.34,2/11/23,15,70.41,3/11/23,15,72.72,4/11/23,15,74.38,5/11/23,15,69.85,6/11/23,15,66.85,7/11/23,15,65.43,8/11/23,15,64.08,9/11/23,15,61.78
1/11/23,16,67.22,2/11/23,16,70.42,3/11/23,16,73.02,4/11/23,16,74.11,5/11/23,16,69.18,6/11/23,16,67.63,7/11/23,16,65.32,8/11/23,16,63.04,9/11/23,16,61.45
1/11/23,17,67.33,2/11/23,17,70.41,3/11/23,17,72.79,4/11/23,17,73.99,5/11/23,17,68.08,6/11/23,17,67.59,7/11/23,17,64.67,8/11/23,17,63.17,9/11/23,17,60.6
