Date,Hour,kWh,MWh
4/3/23,14.0,"14,842.00",14.842
4/3/23,15.0,"14,829.00",14.829
4/3/23,16.0,"14,872.00",14.872
4/3/23,17.0,"14,865.00",14.865
4/3/23,18.0,"14,862.00",14.862
4/3/23,19.0,"14,852.00",14.852
4/3/23,20.0,"14,865.00",14.865
4/3/23,21.0,"14,875.00",14.875
4/3/23,22.0,"14,868.00",14.868
4/3/23,23.0,"14,868.00",14.868
4/3/23,24.0,"14,820.00",14.82
4/4/23,1.0,"14,800.00",14.8
4/4/23,2.0,"14,800.00",14.8
4/4/23,3.0,"14,784.00",14.784
4/4/23,4.0,"14,781.00",14.781
4/4/23,5.0,"14,784.00",14.784
4/4/23,6.0,"14,781.00",14.781
4/4/23,7.0,"14,787.00",14.787
4/4/23,8.0,"14,794.00",14.794
4/4/23,9.0,"14,813.00",14.813
4/4/23,10.0,"14,839.00",14.839
4/4/23,11.0,"14,923.00",14.923
4/4/23,12.0,"15,004.00",15.004
4/4/23,13.0,"15,170.00",15.17
4/4/23,14.0,"15,332.00",15.332
4/4/23,15.0,"15,455.00",15.455
4/4/23,16.0,"15,552.00",15.552
4/4/23,17.0,"15,601.00",15.601
4/4/23,18.0,"15,604.00",15.604
4/4/23,19.0,"15,584.00",15.584
4/4/23,20.0,"15,477.00",15.477
4/4/23,21.0,"15,409.00",15.409
4/4/23,22.0,"15,393.00",15.393
4/4/23,23.0,"15,348.00",15.348
4/4/23,24.0,"15,322.00",15.322
4/5/23,1.0,"15,286.00",15.286
4/5/23,2.0,"15,251.00",15.251
4/5/23,3.0,"15,205.00",15.205
4/5/23,4.0,"15,218.00",15.218
4/5/23,5.0,"15,173.00",15.173
4/5/23,6.0,"15,157.00",15.157
4/5/23,7.0,"15,147.00",15.147
4/5/23,8.0,"15,115.00",15.115
4/5/23,9.0,"15,205.00",15.205
4/5/23,10.0,"15,283.00",15.283
4/5/23,11.0,"15,413.00",15.413
4/5/23,12.0,"15,584.00",15.584
4/5/23,13.0,"15,895.00",15.895
4/5/23,14.0,"16,067.00",16.067
4/5/23,15.0,"16,232.00",16.232
4/5/23,16.0,"16,249.00",16.249
4/5/23,17.0,"16,265.00",16.265
4/5/23,18.0,"16,210.00",16.21
4/5/23,19.0,"16,138.00",16.138
4/5/23,20.0,"16,090.00",16.09
4/5/23,21.0,"15,850.00",15.85
4/5/23,22.0,"15,708.00",15.708
4/5/23,23.0,"15,607.00",15.607
4/5/23,24.0,"15,516.00",15.516
4/6/23,1.0,"15,406.00",15.406
4/6/23,2.0,"15,377.00",15.377
4/6/23,3.0,"15,387.00",15.387
4/6/23,4.0,"15,328.00",15.328
4/6/23,5.0,"15,244.00",15.244
4/6/23,6.0,"15,228.00",15.228
4/6/23,7.0,"15,286.00",15.286
4/6/23,8.0,"15,335.00",15.335
4/6/23,9.0,"15,374.00",15.374
4/6/23,10.0,"15,448.00",15.448
4/6/23,11.0,"15,507.00",15.507
4/6/23,12.0,"15,643.00",15.643
4/6/23,13.0,"15,779.00",15.779
4/6/23,14.0,"15,860.00",15.86
4/6/23,15.0,"15,853.00",15.853
4/6/23,16.0,"15,931.00",15.931
4/6/23,17.0,"15,831.00",15.831
4/6/23,18.0,"15,782.00",15.782
4/6/23,19.0,"15,711.00",15.711
4/6/23,20.0,"15,578.00",15.578
4/6/23,21.0,"15,439.00",15.439
4/6/23,22.0,"15,413.00",15.413
4/6/23,23.0,"15,409.00",15.409
4/6/23,24.0,"15,393.00",15.393
4/7/23,1.0,"15,374.00",15.374
4/7/23,2.0,"15,328.00",15.328
4/7/23,3.0,"15,315.00",15.315
4/7/23,4.0,"15,283.00",15.283
4/7/23,5.0,"15,309.00",15.309
4/7/23,6.0,"15,322.00",15.322
4/7/23,7.0,"15,309.00",15.309
4/7/23,8.0,"15,299.00",15.299
4/7/23,9.0,"15,231.00",15.231
4/7/23,10.0,"15,098.00",15.098
4/7/23,11.0,"15,153.00",15.153
4/7/23,12.0,"15,170.00",15.17
4/7/23,13.0,"15,251.00",15.251
4/7/23,14.0,"15,406.00",15.406
4/7/23,15.0,"15,487.00",15.487
4/7/23,16.0,"15,575.00",15.575
4/7/23,17.0,"15,623.00",15.623
4/7/23,18.0,"15,620.00",15.62
4/7/23,19.0,"15,338.00",15.338
4/7/23,20.0,"14,962.00",14.962
4/7/23,21.0,"14,823.00",14.823
4/7/23,22.0,"14,761.00",14.761
4/7/23,23.0,"14,703.00",14.703
4/7/23,24.0,"14,680.00",14.68
4/8/23,1.0,"14,645.00",14.645
4/8/23,2.0,"14,642.00",14.642
4/8/23,3.0,"14,629.00",14.629
4/8/23,4.0,"14,622.00",14.622
4/8/23,5.0,"14,609.00",14.609
4/8/23,6.0,"14,596.00",14.596
4/8/23,7.0,"14,593.00",14.593
4/8/23,8.0,"14,580.00",14.58
4/8/23,9.0,"14,567.00",14.567
4/8/23,10.0,"14,574.00",14.574
4/8/23,11.0,"14,557.00",14.557
4/8/23,12.0,"14,557.00",14.557
4/8/23,13.0,"14,554.00",14.554
4/8/23,14.0,"14,551.00",14.551
4/8/23,15.0,"14,551.00",14.551
4/8/23,16.0,"14,548.00",14.548
4/8/23,17.0,"14,548.00",14.548
4/8/23,18.0,"14,551.00",14.551
4/8/23,19.0,"14,557.00",14.557
4/8/23,20.0,"14,554.00",14.554
4/8/23,21.0,"14,564.00",14.564
4/8/23,22.0,"14,557.00",14.557
4/8/23,23.0,"14,551.00",14.551
4/8/23,24.0,"14,548.00",14.548
4/9/23,1.0,"14,548.00",14.548
4/9/23,2.0,"14,551.00",14.551
4/9/23,3.0,"14,554.00",14.554
4/9/23,4.0,"14,548.00",14.548
4/9/23,5.0,"14,544.00",14.544
4/9/23,6.0,"14,538.00",14.538
4/9/23,7.0,"14,544.00",14.544
4/9/23,8.0,"14,561.00",14.561
4/9/23,9.0,"14,570.00",14.57
4/9/23,10.0,"14,586.00",14.586
4/9/23,11.0,"14,616.00",14.616
4/9/23,12.0,"14,671.00",14.671
4/9/23,13.0,"14,739.00",14.739
4/9/23,14.0,"14,778.00",14.778
4/9/23,15.0,"14,820.00",14.82
4/9/23,16.0,"14,875.00",14.875
4/9/23,17.0,"14,904.00",14.904
4/9/23,18.0,"14,927.00",14.927
4/9/23,19.0,"14,878.00",14.878
4/9/23,20.0,"14,784.00",14.784
4/9/23,21.0,"14,719.00",14.719
4/9/23,22.0,"14,671.00",14.671
4/9/23,23.0,"14,629.00",14.629
4/9/23,24.0,"14,612.00",14.612
4/10/23,1.0,"14,590.00",14.59
4/10/23,2.0,"14,580.00",14.58
4/10/23,3.0,"14,586.00",14.586
4/10/23,4.0,"14,580.00",14.58
4/10/23,5.0,"14,577.00",14.577
4/10/23,6.0,"14,577.00",14.577
4/10/23,7.0,"14,567.00",14.567
4/10/23,8.0,"14,564.00",14.564
4/10/23,9.0,"14,577.00",14.577
4/10/23,10.0,"14,599.00",14.599
4/10/23,11.0,"14,629.00",14.629
4/10/23,12.0,"14,664.00",14.664
4/10/23,13.0,"14,703.00",14.703
4/10/23,14.0,"14,778.00",14.778
4/10/23,15.0,"14,862.00",14.862
4/10/23,16.0,"14,914.00",14.914
4/10/23,17.0,"14,959.00",14.959
4/10/23,18.0,"14,982.00",14.982
4/10/23,19.0,"14,930.00",14.93
4/10/23,20.0,"14,852.00",14.852
4/10/23,21.0,"14,726.00",14.726
4/10/23,22.0,"14,603.00",14.603
4/10/23,23.0,"14,567.00",14.567
4/10/23,24.0,"14,554.00",14.554
4/11/23,1.0,"14,548.00",14.548
4/11/23,2.0,"14,541.00",14.541
4/11/23,3.0,"14,535.00",14.535
4/11/23,4.0,"14,531.00",14.531
4/11/23,5.0,"14,528.00",14.528
4/11/23,6.0,"14,528.00",14.528
4/11/23,7.0,"14,535.00",14.535
4/11/23,8.0,"14,531.00",14.531
4/11/23,9.0,"14,561.00",14.561
4/11/23,10.0,"14,629.00",14.629
4/11/23,11.0,"14,697.00",14.697
4/11/23,12.0,"14,813.00",14.813
4/11/23,13.0,"14,933.00",14.933
4/11/23,14.0,"15,082.00",15.082
4/11/23,15.0,"15,218.00",15.218
4/11/23,16.0,"15,319.00",15.319
4/11/23,17.0,"15,358.00",15.358
4/11/23,18.0,"15,332.00",15.332
4/11/23,19.0,"15,309.00",15.309
4/11/23,20.0,"15,222.00",15.222
4/11/23,21.0,"14,878.00",14.878
4/11/23,22.0,"14,729.00",14.729
4/11/23,23.0,"14,655.00",14.655
4/11/23,24.0,"14,596.00",14.596
4/12/23,1.0,"14,574.00",14.574
4/12/23,2.0,"14,561.00",14.561
4/12/23,3.0,"14,554.00",14.554
4/12/23,4.0,"14,551.00",14.551
4/12/23,5.0,"14,551.00",14.551
4/12/23,6.0,"14,548.00",14.548
4/12/23,7.0,"14,551.00",14.551
4/12/23,8.0,"14,557.00",14.557
4/12/23,9.0,"14,603.00",14.603
4/12/23,10.0,"14,719.00",14.719
4/12/23,11.0,"14,894.00",14.894
4/12/23,12.0,"15,121.00",15.121
4/12/23,13.0,"15,293.00",15.293
4/12/23,14.0,"15,413.00",15.413
4/12/23,15.0,"15,513.00",15.513
4/12/23,16.0,"15,588.00",15.588
4/12/23,17.0,"15,614.00",15.614
4/12/23,18.0,"15,623.00",15.623
4/12/23,19.0,"15,575.00",15.575
4/12/23,20.0,"15,468.00",15.468
4/12/23,21.0,"15,199.00",15.199
4/12/23,22.0,"14,849.00",14.849
4/12/23,23.0,"14,729.00",14.729
4/12/23,24.0,"14,651.00",14.651
4/13/23,1.0,"14,616.00",14.616
4/13/23,2.0,"14,596.00",14.596
4/13/23,3.0,"14,580.00",14.58
4/13/23,4.0,"14,577.00",14.577
4/13/23,5.0,"14,574.00",14.574
4/13/23,6.0,"14,580.00",14.58
4/13/23,7.0,"14,606.00",14.606
4/13/23,8.0,"14,710.00",14.71
4/13/23,9.0,"14,791.00",14.791
4/13/23,10.0,"14,904.00",14.904
4/13/23,11.0,"15,040.00",15.04
4/13/23,12.0,"15,166.00",15.166
4/13/23,13.0,"15,205.00",15.205
4/13/23,14.0,"15,060.00",15.06
4/13/23,15.0,"15,008.00",15.008
4/13/23,16.0,"14,953.00",14.953
4/13/23,17.0,"14,979.00",14.979
4/13/23,18.0,"14,936.00",14.936
4/13/23,19.0,"14,946.00",14.946
4/13/23,20.0,"15,011.00",15.011
4/13/23,21.0,"15,043.00",15.043
4/13/23,22.0,"15,021.00",15.021
4/13/23,23.0,"15,027.00",15.027
4/13/23,24.0,"15,034.00",15.034
4/14/23,1.0,"15,027.00",15.027
4/14/23,2.0,"15,004.00",15.004
4/14/23,3.0,"14,982.00",14.982
4/14/23,4.0,"14,956.00",14.956
4/14/23,5.0,"14,953.00",14.953
4/14/23,6.0,"14,910.00",14.91
4/14/23,7.0,"14,904.00",14.904
4/14/23,8.0,"14,927.00",14.927
4/14/23,9.0,"14,933.00",14.933
4/14/23,10.0,"14,940.00",14.94
4/14/23,11.0,"14,998.00",14.998
4/14/23,12.0,"15,066.00",15.066
4/14/23,13.0,"15,115.00",15.115
4/14/23,14.0,"15,153.00",15.153
4/14/23,15.0,"15,186.00",15.186
4/14/23,16.0,"15,043.00",15.043
4/14/23,17.0,"15,128.00",15.128
4/14/23,18.0,"15,179.00",15.179
4/14/23,19.0,"15,141.00",15.141
4/14/23,20.0,"15,066.00",15.066
4/14/23,21.0,"15,004.00",15.004
4/14/23,22.0,"14,969.00",14.969
4/14/23,23.0,"14,907.00",14.907
4/14/23,24.0,"14,901.00",14.901
4/15/23,1.0,"14,891.00",14.891
4/15/23,2.0,"14,865.00",14.865
4/15/23,3.0,"14,842.00",14.842
4/15/23,4.0,"14,846.00",14.846
4/15/23,5.0,"14,836.00",14.836
4/15/23,6.0,"14,771.00",14.771
4/15/23,7.0,"14,755.00",14.755
4/15/23,8.0,"14,771.00",14.771
4/15/23,9.0,"14,836.00",14.836
4/15/23,10.0,"14,969.00",14.969
4/15/23,11.0,"15,082.00",15.082
4/15/23,12.0,"15,247.00",15.247
4/15/23,13.0,"15,390.00",15.39
4/15/23,14.0,"15,448.00",15.448
4/15/23,15.0,"15,516.00",15.516
4/15/23,16.0,"15,558.00",15.558
4/15/23,17.0,"15,601.00",15.601
4/15/23,18.0,"15,659.00",15.659
4/15/23,19.0,"15,662.00",15.662
4/15/23,20.0,"15,627.00",15.627
4/15/23,21.0,"15,439.00",15.439
4/15/23,22.0,"15,354.00",15.354
4/15/23,23.0,"15,303.00",15.303
4/15/23,24.0,"15,254.00",15.254
4/16/23,1.0,"15,163.00",15.163
4/16/23,2.0,"15,128.00",15.128
4/16/23,3.0,"15,115.00",15.115
4/16/23,4.0,"15,079.00",15.079
4/16/23,5.0,"15,047.00",15.047
4/16/23,6.0,"15,034.00",15.034
4/16/23,7.0,"15,030.00",15.03
4/16/23,8.0,"15,040.00",15.04
4/16/23,9.0,"15,082.00",15.082
4/16/23,10.0,"15,137.00",15.137
4/16/23,11.0,"15,166.00",15.166
4/16/23,12.0,"15,215.00",15.215
4/16/23,13.0,"15,257.00",15.257
4/16/23,14.0,"15,319.00",15.319
4/16/23,15.0,"15,303.00",15.303
4/16/23,16.0,"15,374.00",15.374
4/16/23,17.0,"15,260.00",15.26
4/16/23,18.0,"15,205.00",15.205
4/16/23,19.0,"15,212.00",15.212
4/16/23,20.0,"15,115.00",15.115
4/16/23,21.0,"14,946.00",14.946
4/16/23,22.0,"14,800.00",14.8
4/16/23,23.0,"14,729.00",14.729
4/16/23,24.0,"14,703.00",14.703
4/17/23,1.0,"14,677.00",14.677
4/17/23,2.0,"14,651.00",14.651
4/17/23,3.0,"14,629.00",14.629
4/17/23,4.0,"14,593.00",14.593
4/17/23,5.0,"14,564.00",14.564
4/17/23,6.0,"14,564.00",14.564
4/17/23,7.0,"14,570.00",14.57
4/17/23,8.0,"14,577.00",14.577
4/17/23,9.0,"14,616.00",14.616
4/17/23,10.0,"14,661.00",14.661
4/17/23,11.0,"14,719.00",14.719
4/17/23,12.0,"14,748.00",14.748
4/17/23,13.0,"14,817.00",14.817
4/17/23,14.0,"14,901.00",14.901
4/17/23,15.0,"15,008.00",15.008
4/17/23,16.0,"15,095.00",15.095
4/17/23,17.0,"15,131.00",15.131
4/17/23,18.0,"15,098.00",15.098
4/17/23,19.0,"15,043.00",15.043
4/17/23,20.0,"14,946.00",14.946
4/17/23,21.0,"14,800.00",14.8
4/17/23,22.0,"14,726.00",14.726
4/17/23,23.0,"14,719.00",14.719
4/17/23,24.0,"14,736.00",14.736
4/18/23,1.0,"14,706.00",14.706
4/18/23,2.0,"14,635.00",14.635
4/18/23,3.0,"14,596.00",14.596
4/18/23,4.0,"14,577.00",14.577
4/18/23,5.0,"14,570.00",14.57
4/18/23,6.0,"14,564.00",14.564
4/18/23,7.0,"14,554.00",14.554
4/18/23,8.0,"14,564.00",14.564
4/18/23,9.0,"14,629.00",14.629
4/18/23,10.0,"14,729.00",14.729
4/18/23,11.0,"14,868.00",14.868
4/18/23,12.0,"15,037.00",15.037
4/18/23,13.0,"15,244.00",15.244
4/18/23,14.0,"15,371.00",15.371
4/18/23,15.0,"15,455.00",15.455
4/18/23,16.0,"15,539.00",15.539
4/18/23,17.0,"15,601.00",15.601
4/18/23,18.0,"15,627.00",15.627
4/18/23,19.0,"15,601.00",15.601
4/18/23,20.0,"15,494.00",15.494
4/18/23,21.0,"15,218.00",15.218
4/18/23,22.0,"14,872.00",14.872
4/18/23,23.0,"14,739.00",14.739
4/18/23,24.0,"14,732.00",14.732
4/19/23,1.0,"14,700.00",14.7
4/19/23,2.0,"14,677.00",14.677
4/19/23,3.0,"14,651.00",14.651
4/19/23,4.0,"14,635.00",14.635
4/19/23,5.0,"14,616.00",14.616
4/19/23,6.0,"14,612.00",14.612
4/19/23,7.0,"14,606.00",14.606
4/19/23,8.0,"14,612.00",14.612
4/19/23,9.0,"14,713.00",14.713
4/19/23,10.0,"14,888.00",14.888
4/19/23,11.0,"15,153.00",15.153
4/19/23,12.0,"15,396.00",15.396
4/19/23,13.0,"15,601.00",15.601
4/19/23,14.0,"15,756.00",15.756
4/19/23,15.0,"15,879.00",15.879
4/19/23,16.0,"15,973.00",15.973
4/19/23,17.0,"16,048.00",16.048
4/19/23,18.0,"16,057.00",16.057
4/19/23,19.0,"15,967.00",15.967
4/19/23,20.0,"15,870.00",15.87
4/19/23,21.0,"15,490.00",15.49
4/19/23,22.0,"15,153.00",15.153
4/19/23,23.0,"14,956.00",14.956
4/19/23,24.0,"14,842.00",14.842
4/20/23,1.0,"14,804.00",14.804
4/20/23,2.0,"14,778.00",14.778
4/20/23,3.0,"14,736.00",14.736
4/20/23,4.0,"14,693.00",14.693
4/20/23,5.0,"14,684.00",14.684
4/20/23,6.0,"14,664.00",14.664
4/20/23,7.0,"14,658.00",14.658
4/20/23,8.0,"14,671.00",14.671
4/20/23,9.0,"14,791.00",14.791
4/20/23,10.0,"15,040.00",15.04
4/20/23,11.0,"15,345.00",15.345
4/20/23,12.0,"15,636.00",15.636
4/20/23,13.0,"15,863.00",15.863
4/20/23,14.0,"16,002.00",16.002
4/20/23,15.0,"16,083.00",16.083
4/20/23,16.0,"16,122.00",16.122
4/20/23,17.0,"16,132.00",16.132
4/20/23,18.0,"16,064.00",16.064
4/20/23,19.0,"15,980.00",15.98
4/20/23,20.0,"15,847.00",15.847
4/20/23,21.0,"15,568.00",15.568
4/20/23,22.0,"15,312.00",15.312
4/20/23,23.0,"15,160.00",15.16
4/20/23,24.0,"15,021.00",15.021
4/21/23,1.0,"14,885.00",14.885
4/21/23,2.0,"14,891.00",14.891
4/21/23,3.0,"14,966.00",14.966
4/21/23,4.0,"14,959.00",14.959
4/21/23,5.0,"14,914.00",14.914
4/21/23,6.0,"14,839.00",14.839
4/21/23,7.0,"14,794.00",14.794
4/21/23,8.0,"14,804.00",14.804
4/21/23,9.0,"14,898.00",14.898
4/21/23,10.0,"15,121.00",15.121
4/21/23,11.0,"15,264.00",15.264
4/21/23,12.0,"15,387.00",15.387
4/21/23,13.0,"15,536.00",15.536
4/21/23,14.0,"15,733.00",15.733
4/21/23,15.0,"15,688.00",15.688
4/21/23,16.0,"15,708.00",15.708
4/21/23,17.0,"15,711.00",15.711
4/21/23,18.0,"15,675.00",15.675
4/21/23,19.0,"15,568.00",15.568
4/21/23,20.0,"15,474.00",15.474
4/21/23,21.0,"15,377.00",15.377
4/21/23,22.0,"15,267.00",15.267
4/21/23,23.0,"15,215.00",15.215
4/21/23,24.0,"15,170.00",15.17
4/22/23,1.0,"15,072.00",15.072
4/22/23,2.0,"15,021.00",15.021
4/22/23,3.0,"14,985.00",14.985
4/22/23,4.0,"14,826.00",14.826
4/22/23,5.0,"14,697.00",14.697
4/22/23,6.0,"14,745.00",14.745
4/22/23,7.0,"14,755.00",14.755
4/22/23,8.0,"14,703.00",14.703
4/22/23,9.0,"14,664.00",14.664
4/22/23,10.0,"14,645.00",14.645
4/22/23,11.0,"14,671.00",14.671
4/22/23,12.0,"14,752.00",14.752
4/22/23,13.0,"14,829.00",14.829
4/22/23,14.0,"14,969.00",14.969
4/22/23,15.0,"14,940.00",14.94
4/22/23,16.0,"14,930.00",14.93
4/22/23,17.0,"15,011.00",15.011
4/22/23,18.0,"15,050.00",15.05
4/22/23,19.0,"15,043.00",15.043
4/22/23,20.0,"14,959.00",14.959
4/22/23,21.0,"14,833.00",14.833
4/22/23,22.0,"14,710.00",14.71
4/22/23,23.0,"14,655.00",14.655
4/22/23,24.0,"14,629.00",14.629
4/23/23,1.0,"14,609.00",14.609
4/23/23,2.0,"14,599.00",14.599
4/23/23,3.0,"14,596.00",14.596
4/23/23,4.0,"14,590.00",14.59
4/23/23,5.0,"14,586.00",14.586
4/23/23,6.0,"14,599.00",14.599
4/23/23,7.0,"14,593.00",14.593
4/23/23,8.0,"14,599.00",14.599
4/23/23,9.0,"14,658.00",14.658
4/23/23,10.0,"14,732.00",14.732
4/23/23,11.0,"14,787.00",14.787
4/23/23,12.0,"14,823.00",14.823
4/23/23,13.0,"14,842.00",14.842
4/23/23,14.0,"14,914.00",14.914
4/23/23,15.0,"14,972.00",14.972
4/23/23,16.0,"15,027.00",15.027
4/23/23,17.0,"15,001.00",15.001
4/23/23,18.0,"14,969.00",14.969
4/23/23,19.0,"14,910.00",14.91
4/23/23,20.0,"14,842.00",14.842
4/23/23,21.0,"14,797.00",14.797
4/23/23,22.0,"14,758.00",14.758
4/23/23,23.0,"14,745.00",14.745
4/23/23,24.0,"14,697.00",14.697
4/24/23,1.0,"14,658.00",14.658
4/24/23,2.0,"14,645.00",14.645
4/24/23,3.0,"14,632.00",14.632
4/24/23,4.0,"14,622.00",14.622
4/24/23,5.0,"14,632.00",14.632
4/24/23,6.0,"14,622.00",14.622
4/24/23,7.0,"14,603.00",14.603
4/24/23,8.0,"14,606.00",14.606
4/24/23,9.0,"14,632.00",14.632
4/24/23,10.0,"14,661.00",14.661
4/24/23,11.0,"14,684.00",14.684
4/24/23,12.0,"14,729.00",14.729
4/24/23,13.0,"14,787.00",14.787
4/24/23,14.0,"14,842.00",14.842
4/24/23,15.0,"14,920.00",14.92
4/24/23,16.0,"15,021.00",15.021
4/24/23,17.0,"15,076.00",15.076
4/24/23,18.0,"15,053.00",15.053
4/24/23,19.0,"14,962.00",14.962
4/24/23,20.0,"14,829.00",14.829
4/24/23,21.0,"14,742.00",14.742
4/24/23,22.0,"14,706.00",14.706
4/24/23,23.0,"14,658.00",14.658
4/24/23,24.0,"14,635.00",14.635
4/25/23,1.0,"14,603.00",14.603
4/25/23,2.0,"14,580.00",14.58
4/25/23,3.0,"14,567.00",14.567
4/25/23,4.0,"14,564.00",14.564
4/25/23,5.0,"14,570.00",14.57
4/25/23,6.0,"14,577.00",14.577
4/25/23,7.0,"14,574.00",14.574
4/25/23,8.0,"14,583.00",14.583
4/25/23,9.0,"14,642.00",14.642
4/25/23,10.0,"14,700.00",14.7
4/25/23,11.0,"14,768.00",14.768
4/25/23,12.0,"14,833.00",14.833
4/25/23,13.0,"14,881.00",14.881
4/25/23,14.0,"15,027.00",15.027
4/25/23,15.0,"15,089.00",15.089
4/25/23,16.0,"15,166.00",15.166
4/25/23,17.0,"15,137.00",15.137
4/25/23,18.0,"15,108.00",15.108
4/25/23,19.0,"15,072.00",15.072
4/25/23,20.0,"15,001.00",15.001
4/25/23,21.0,"14,901.00",14.901
4/25/23,22.0,"14,829.00",14.829
4/25/23,23.0,"14,807.00",14.807
4/25/23,24.0,"14,778.00",14.778
4/26/23,1.0,"14,768.00",14.768
4/26/23,2.0,"14,758.00",14.758
4/26/23,3.0,"14,726.00",14.726
4/26/23,4.0,"14,732.00",14.732
4/26/23,5.0,"14,719.00",14.719
4/26/23,6.0,"14,719.00",14.719
4/26/23,7.0,"14,719.00",14.719
4/26/23,8.0,"14,732.00",14.732
4/26/23,9.0,"14,752.00",14.752
4/26/23,10.0,"14,761.00",14.761
4/26/23,11.0,"14,787.00",14.787
4/26/23,12.0,"14,778.00",14.778
4/26/23,13.0,"14,739.00",14.739
4/26/23,14.0,"14,752.00",14.752
4/26/23,15.0,"14,729.00",14.729
4/26/23,16.0,"14,729.00",14.729
4/26/23,17.0,"14,736.00",14.736
4/26/23,18.0,"14,765.00",14.765
4/26/23,19.0,"14,748.00",14.748
4/26/23,20.0,"14,758.00",14.758
4/26/23,21.0,"14,758.00",14.758
4/26/23,22.0,"14,742.00",14.742
4/26/23,23.0,"14,736.00",14.736
4/26/23,24.0,"14,736.00",14.736
4/27/23,1.0,"14,752.00",14.752
4/27/23,2.0,"14,755.00",14.755
4/27/23,3.0,"14,745.00",14.745
4/27/23,4.0,"14,748.00",14.748
4/27/23,5.0,"14,742.00",14.742
4/27/23,6.0,"14,742.00",14.742
4/27/23,7.0,"14,752.00",14.752
4/27/23,8.0,"14,755.00",14.755
4/27/23,9.0,"14,765.00",14.765
4/27/23,10.0,"14,797.00",14.797
4/27/23,11.0,"14,807.00",14.807
4/27/23,12.0,"14,836.00",14.836
4/27/23,13.0,"14,852.00",14.852
4/27/23,14.0,"14,872.00",14.872
4/27/23,15.0,"14,872.00",14.872
4/27/23,16.0,"14,875.00",14.875
4/27/23,17.0,"14,865.00",14.865
4/27/23,18.0,"14,868.00",14.868
4/27/23,19.0,"14,862.00",14.862
4/27/23,20.0,"14,842.00",14.842
4/27/23,21.0,"14,868.00",14.868
4/27/23,22.0,"14,842.00",14.842
4/27/23,23.0,"14,859.00",14.859
4/27/23,24.0,"14,846.00",14.846
4/28/23,1.0,"14,839.00",14.839
4/28/23,2.0,"14,855.00",14.855
4/28/23,3.0,"14,852.00",14.852
4/28/23,4.0,"14,859.00",14.859
4/28/23,5.0,"14,872.00",14.872
4/28/23,6.0,"14,862.00",14.862
4/28/23,7.0,"14,862.00",14.862
4/28/23,8.0,"14,904.00",14.904
4/28/23,9.0,"14,975.00",14.975
4/28/23,10.0,"15,066.00",15.066
4/28/23,11.0,"15,215.00",15.215
4/28/23,12.0,"15,322.00",15.322
4/28/23,13.0,"15,396.00",15.396
4/28/23,14.0,"15,494.00",15.494
4/28/23,15.0,"15,584.00",15.584
4/28/23,16.0,"15,652.00",15.652
4/28/23,17.0,"15,682.00",15.682
4/28/23,18.0,"15,675.00",15.675
4/28/23,19.0,"15,581.00",15.581
4/28/23,20.0,"15,468.00",15.468
4/28/23,21.0,"15,319.00",15.319
4/28/23,22.0,"15,118.00",15.118
4/28/23,23.0,"14,946.00",14.946
4/28/23,24.0,"14,904.00",14.904
4/29/23,1.0,"14,898.00",14.898
4/29/23,2.0,"14,885.00",14.885
4/29/23,3.0,"14,872.00",14.872
4/29/23,4.0,"14,836.00",14.836
4/29/23,5.0,"14,797.00",14.797
4/29/23,6.0,"14,745.00",14.745
4/29/23,7.0,"14,726.00",14.726
4/29/23,8.0,"14,742.00",14.742
4/29/23,9.0,"14,862.00",14.862
4/29/23,10.0,"14,991.00",14.991
4/29/23,11.0,"15,102.00",15.102
4/29/23,12.0,"15,244.00",15.244
4/29/23,13.0,"15,335.00",15.335
4/29/23,14.0,"15,406.00",15.406
4/29/23,15.0,"15,510.00",15.51
4/29/23,16.0,"15,510.00",15.51
4/29/23,17.0,"15,484.00",15.484
4/29/23,18.0,"15,406.00",15.406
4/29/23,19.0,"15,299.00",15.299
4/29/23,20.0,"15,231.00",15.231
4/29/23,21.0,"15,166.00",15.166
4/29/23,22.0,"15,115.00",15.115
4/29/23,23.0,"15,131.00",15.131
4/29/23,24.0,"15,034.00",15.034
4/30/23,1.0,"14,946.00",14.946
4/30/23,2.0,"14,901.00",14.901
4/30/23,3.0,"14,842.00",14.842
4/30/23,4.0,"14,846.00",14.846
4/30/23,5.0,"14,855.00",14.855
4/30/23,6.0,"14,833.00",14.833
4/30/23,7.0,"14,849.00",14.849
4/30/23,8.0,"14,839.00",14.839
4/30/23,9.0,"14,836.00",14.836
4/30/23,10.0,"14,771.00",14.771
4/30/23,11.0,"14,804.00",14.804
4/30/23,12.0,"14,865.00",14.865
4/30/23,13.0,"15,027.00",15.027
4/30/23,14.0,"15,108.00",15.108
4/30/23,15.0,"15,196.00",15.196
4/30/23,16.0,"15,212.00",15.212
4/30/23,17.0,"15,218.00",15.218
4/30/23,18.0,"15,131.00",15.131
4/30/23,19.0,"14,985.00",14.985
4/30/23,20.0,"14,836.00",14.836
4/30/23,21.0,"14,794.00",14.794
4/30/23,22.0,"14,761.00",14.761
4/30/23,23.0,"14,729.00",14.729
4/30/23,24.0,"14,739.00",14.739
5/1/23,1.0,"14,687.00",14.687
5/1/23,2.0,"14,658.00",14.658
5/1/23,3.0,"14,655.00",14.655
5/1/23,4.0,"14,651.00",14.651
5/1/23,5.0,"14,638.00",14.638
5/1/23,6.0,"14,625.00",14.625
