Zone,Date,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER
ZoneA,2023-08-01 1:00,598.0,542.0,0.0,446.0,165.0,2168.0,0.0,5.0,31.0,16.0,343.0
ZoneA,2023-08-01 2:00,606.0,557.0,0.0,350.0,202.0,2143.0,0.0,5.0,30.0,17.0,350.0
ZoneA,2023-08-01 3:00,603.0,593.0,0.0,100.0,274.0,2154.0,0.0,6.0,26.0,14.0,371.0
ZoneA,2023-08-01 4:00,600.0,562.0,0.0,3.0,299.0,2053.0,0.0,6.0,26.0,10.0,374.0
ZoneA,2023-08-01 5:00,599.0,474.0,0.0,0.0,288.0,1959.0,0.0,6.0,27.0,9.0,362.0
ZoneA,2023-08-01 6:00,594.0,451.0,0.0,0.0,237.0,1712.0,0.0,6.0,28.0,9.0,362.0
ZoneA,2023-08-01 7:00,589.0,439.0,0.0,0.0,64.0,1589.0,0.0,6.0,24.0,8.0,381.0
ZoneA,2023-08-01 8:00,584.0,432.0,0.0,0.0,20.0,1419.0,0.0,6.0,25.0,2.0,386.0
ZoneA,2023-08-01 9:00,583.0,417.0,0.0,0.0,20.0,1336.0,0.0,7.0,26.0,1.0,383.0
ZoneA,2023-08-01 10:00,582.0,403.0,0.0,0.0,17.0,1325.0,0.0,6.0,26.0,1.0,380.0
ZoneA,2023-08-01 11:00,588.0,404.0,0.0,0.0,19.0,1293.0,0.0,7.0,26.0,1.0,379.0
ZoneA,2023-08-01 12:00,588.0,406.0,0.0,0.0,16.0,1287.0,0.0,7.0,26.0,1.0,379.0
ZoneA,2023-08-01 13:00,590.0,409.0,0.0,0.0,17.0,1256.0,0.0,7.0,27.0,1.0,379.0
ZoneA,2023-08-01 14:00,592.0,412.0,0.0,1.0,17.0,1341.0,0.0,6.0,26.0,1.0,380.0
ZoneA,2023-08-01 15:00,578.0,405.0,0.0,70.0,17.0,1353.0,0.0,6.0,27.0,1.0,370.0
ZoneA,2023-08-01 16:00,578.0,407.0,0.0,297.0,16.0,1315.0,0.0,5.0,34.0,3.0,338.0
ZoneA,2023-08-01 17:00,584.0,413.0,0.0,521.0,16.0,1295.0,0.0,5.0,40.0,11.0,311.0
ZoneA,2023-08-01 18:00,600.0,427.0,0.0,631.0,19.0,1522.0,0.0,4.0,39.0,18.0,308.0
ZoneA,2023-08-01 19:00,600.0,436.0,0.0,673.0,16.0,1639.0,0.0,4.0,38.0,20.0,309.0
ZoneA,2023-08-01 20:00,595.0,442.0,0.0,694.0,15.0,1682.0,0.0,4.0,38.0,20.0,310.0
ZoneA,2023-08-01 21:00,594.0,442.0,0.0,686.0,27.0,1820.0,0.0,4.0,37.0,20.0,313.0
ZoneA,2023-08-01 22:00,591.0,435.0,0.0,672.0,59.0,1950.0,0.0,3.0,36.0,19.0,314.0
ZoneA,2023-08-01 23:00,600.0,443.0,0.0,608.0,88.0,2041.0,0.0,4.0,34.0,19.0,320.0
ZoneA,2023-08-02 0:00,592.0,433.0,0.0,560.0,123.0,2092.0,0.0,3.0,34.0,18.0,321.0
ZoneA,2023-08-02 1:00,582.0,433.0,0.0,457.0,158.0,2061.0,0.0,3.0,32.0,18.0,328.0
ZoneA,2023-08-02 2:00,581.0,450.0,0.0,300.0,195.0,2066.0,0.0,4.0,30.0,16.0,341.0
ZoneA,2023-08-02 3:00,585.0,469.0,0.0,78.0,205.0,2133.0,0.0,4.0,25.0,13.0,366.0
ZoneA,2023-08-02 4:00,584.0,480.0,0.0,0.0,194.0,2038.0,0.0,4.0,24.0,8.0,376.0
ZoneA,2023-08-02 5:00,587.0,477.0,0.0,0.0,183.0,1917.0,0.0,5.0,24.0,6.0,376.0
ZoneA,2023-08-02 6:00,578.0,462.0,0.0,0.0,135.0,1716.0,0.0,5.0,25.0,6.0,378.0
ZoneA,2023-08-02 7:00,575.0,450.0,0.0,0.0,55.0,1522.0,0.0,5.0,24.0,5.0,386.0
ZoneA,2023-08-02 8:00,576.0,449.0,0.0,0.0,19.0,1376.0,0.0,5.0,25.0,2.0,390.0
ZoneA,2023-08-02 9:00,570.0,430.0,0.0,0.0,17.0,1258.0,0.0,6.0,26.0,1.0,387.0
ZoneA,2023-08-02 10:00,567.0,407.0,0.0,0.0,19.0,1170.0,0.0,6.0,27.0,1.0,381.0
ZoneA,2023-08-02 11:00,565.0,408.0,0.0,0.0,16.0,1156.0,0.0,6.0,27.0,1.0,382.0
ZoneA,2023-08-02 12:00,565.0,411.0,0.0,0.0,16.0,1152.0,0.0,6.0,27.0,1.0,383.0
ZoneA,2023-08-02 13:00,580.0,423.0,0.0,0.0,16.0,1193.0,0.0,6.0,27.0,1.0,383.0
ZoneA,2023-08-02 14:00,581.0,426.0,0.0,2.0,16.0,1303.0,0.0,7.0,26.0,1.0,385.0
ZoneA,2023-08-02 15:00,567.0,419.0,0.0,101.0,17.0,1325.0,0.0,6.0,28.0,1.0,370.0
ZoneA,2023-08-02 16:00,579.0,426.0,0.0,387.0,16.0,1350.0,0.0,6.0,36.0,5.0,332.0
ZoneA,2023-08-02 17:00,589.0,435.0,0.0,568.0,15.0,1443.0,0.0,5.0,38.0,14.0,315.0
ZoneA,2023-08-02 18:00,589.0,450.0,0.0,604.0,15.0,1595.0,0.0,5.0,37.0,18.0,318.0
ZoneA,2023-08-02 19:00,585.0,446.0,0.0,567.0,15.0,1668.0,1.0,5.0,36.0,18.0,323.0
ZoneA,2023-08-02 20:00,584.0,452.0,0.0,626.0,15.0,1705.0,0.0,5.0,36.0,17.0,319.0
ZoneA,2023-08-02 21:00,581.0,461.0,0.0,611.0,20.0,1851.0,0.0,5.0,34.0,18.0,326.0
ZoneA,2023-08-02 22:00,585.0,467.0,0.0,614.0,31.0,1936.0,0.0,4.0,34.0,17.0,327.0
ZoneA,2023-08-02 23:00,582.0,461.0,0.0,595.0,105.0,1973.0,0.0,4.0,34.0,17.0,322.0
ZoneA,2023-08-03 0:00,579.0,456.0,0.0,472.0,217.0,1984.0,0.0,4.0,34.0,18.0,323.0
ZoneA,2023-08-03 1:00,577.0,460.0,0.0,419.0,247.0,1963.0,0.0,4.0,34.0,18.0,325.0
ZoneA,2023-08-03 2:00,578.0,458.0,0.0,260.0,257.0,1985.0,0.0,4.0,31.0,18.0,339.0
ZoneA,2023-08-03 3:00,576.0,466.0,0.0,58.0,270.0,1994.0,0.0,5.0,27.0,14.0,360.0
ZoneA,2023-08-03 4:00,571.0,456.0,0.0,1.0,206.0,1929.0,0.0,5.0,25.0,10.0,372.0
ZoneA,2023-08-03 5:00,575.0,455.0,0.0,0.0,223.0,1819.0,0.0,5.0,26.0,7.0,368.0
ZoneA,2023-08-03 6:00,568.0,438.0,0.0,0.0,222.0,1620.0,0.0,5.0,28.0,7.0,363.0
ZoneA,2023-08-03 7:00,569.0,429.0,0.0,0.0,179.0,1428.0,0.0,5.0,29.0,8.0,364.0
ZoneA,2023-08-03 8:00,567.0,423.0,0.0,0.0,97.0,1292.0,0.0,6.0,28.0,7.0,373.0
ZoneA,2023-08-03 9:00,571.0,420.0,0.0,0.0,18.0,1242.0,0.0,6.0,26.0,4.0,384.0
ZoneA,2023-08-03 10:00,578.0,409.0,0.0,0.0,17.0,1268.0,0.0,6.0,26.0,1.0,381.0
ZoneA,2023-08-03 11:00,580.0,403.0,0.0,0.0,17.0,1239.0,0.0,6.0,27.0,1.0,379.0
ZoneA,2023-08-03 12:00,588.0,406.0,0.0,0.0,17.0,1293.0,0.0,6.0,26.0,1.0,379.0
ZoneA,2023-08-03 13:00,584.0,408.0,0.0,0.0,16.0,1313.0,0.0,5.0,26.0,1.0,381.0
ZoneA,2023-08-03 14:00,603.0,431.0,0.0,1.0,17.0,1485.0,0.0,6.0,24.0,1.0,384.0
ZoneA,2023-08-03 15:00,578.0,420.0,0.0,24.0,15.0,1552.0,0.0,5.0,24.0,1.0,383.0
ZoneA,2023-08-03 16:00,571.0,414.0,0.0,96.0,14.0,1532.0,0.0,4.0,26.0,1.0,372.0
ZoneA,2023-08-03 17:00,569.0,414.0,0.0,213.0,15.0,1517.0,0.0,4.0,29.0,4.0,356.0
ZoneA,2023-08-03 18:00,576.0,417.0,0.0,344.0,16.0,1570.0,0.0,4.0,32.0,8.0,340.0
ZoneA,2023-08-03 19:00,582.0,426.0,0.0,446.0,13.0,1640.0,0.0,4.0,33.0,12.0,332.0
ZoneA,2023-08-03 20:00,588.0,441.0,0.0,396.0,19.0,1803.0,0.0,4.0,31.0,14.0,342.0
ZoneA,2023-08-03 21:00,575.0,434.0,0.0,359.0,22.0,1764.0,0.0,3.0,30.0,12.0,345.0
ZoneA,2023-08-03 22:00,565.0,427.0,0.0,276.0,67.0,1806.0,0.0,3.0,29.0,12.0,350.0
ZoneA,2023-08-03 23:00,568.0,410.0,0.0,170.0,135.0,1818.0,0.0,3.0,28.0,10.0,351.0
ZoneA,2023-08-04 0:00,560.0,393.0,0.0,198.0,179.0,1763.0,0.0,2.0,30.0,9.0,341.0
ZoneA,2023-08-04 1:00,573.0,401.0,0.0,167.0,196.0,1743.0,0.0,4.0,30.0,12.0,342.0
ZoneA,2023-08-04 2:00,571.0,407.0,0.0,68.0,227.0,1727.0,0.0,4.0,29.0,11.0,350.0
ZoneA,2023-08-04 3:00,571.0,412.0,0.0,13.0,170.0,1718.0,0.0,5.0,26.0,9.0,365.0
ZoneA,2023-08-04 4:00,567.0,426.0,0.0,0.0,130.0,1710.0,0.0,4.0,25.0,6.0,374.0
ZoneA,2023-08-04 5:00,569.0,421.0,0.0,0.0,52.0,1705.0,0.0,4.0,23.0,5.0,384.0
ZoneA,2023-08-04 6:00,561.0,415.0,0.0,0.0,21.0,1589.0,0.0,4.0,22.0,2.0,387.0
ZoneA,2023-08-04 7:00,563.0,410.0,0.0,0.0,18.0,1428.0,0.0,4.0,24.0,1.0,385.0
ZoneA,2023-08-04 8:00,569.0,405.0,0.0,0.0,17.0,1276.0,0.0,5.0,26.0,1.0,382.0
ZoneA,2023-08-04 9:00,575.0,401.0,0.0,0.0,19.0,1230.0,0.0,5.0,27.0,1.0,379.0
ZoneA,2023-08-04 10:00,579.0,394.0,0.0,0.0,17.0,1279.0,0.0,5.0,26.0,1.0,378.0
ZoneA,2023-08-04 11:00,584.0,395.0,0.0,0.0,19.0,1268.0,0.0,6.0,27.0,1.0,377.0
ZoneA,2023-08-04 12:00,587.0,395.0,0.0,0.0,18.0,1321.0,0.0,5.0,26.0,1.0,377.0
ZoneA,2023-08-04 13:00,593.0,404.0,0.0,0.0,18.0,1373.0,0.0,5.0,26.0,1.0,379.0
ZoneA,2023-08-04 14:00,582.0,408.0,0.0,0.0,15.0,1415.0,0.0,5.0,25.0,1.0,382.0
ZoneA,2023-08-04 15:00,560.0,402.0,0.0,30.0,18.0,1408.0,0.0,5.0,25.0,1.0,379.0
ZoneA,2023-08-04 16:00,553.0,398.0,0.0,115.0,20.0,1373.0,0.0,5.0,28.0,2.0,366.0
ZoneA,2023-08-04 17:00,559.0,397.0,0.0,198.0,21.0,1382.0,0.0,5.0,30.0,5.0,353.0
ZoneA,2023-08-04 18:00,562.0,399.0,0.0,307.0,21.0,1377.0,0.0,4.0,33.0,8.0,338.0
ZoneA,2023-08-04 19:00,569.0,409.0,0.0,438.0,18.0,1385.0,0.0,4.0,36.0,12.0,324.0
ZoneA,2023-08-04 20:00,568.0,408.0,0.0,451.0,21.0,1474.0,0.0,4.0,36.0,16.0,325.0
ZoneA,2023-08-04 21:00,568.0,408.0,0.0,492.0,28.0,1510.0,0.0,4.0,36.0,15.0,320.0
ZoneA,2023-08-04 22:00,580.0,416.0,0.0,520.0,44.0,1665.0,0.0,5.0,35.0,17.0,320.0
ZoneA,2023-08-04 23:00,576.0,412.0,0.0,518.0,105.0,1702.0,0.0,4.0,36.0,17.0,315.0
ZoneA,2023-08-05 0:00,571.0,407.0,0.0,533.0,125.0,1773.0,0.0,3.0,36.0,19.0,314.0
ZoneA,2023-08-05 1:00,582.0,420.0,0.0,402.0,169.0,1882.0,0.0,4.0,33.0,19.0,326.0
ZoneA,2023-08-05 2:00,578.0,416.0,0.0,332.0,176.0,1873.0,0.0,4.0,32.0,16.0,331.0
ZoneA,2023-08-05 3:00,589.0,430.0,0.0,105.0,205.0,2003.0,0.0,4.0,27.0,15.0,355.0
ZoneA,2023-08-05 4:00,583.0,431.0,0.0,2.0,231.0,1947.0,0.0,5.0,25.0,9.0,363.0
ZoneA,2023-08-05 5:00,575.0,423.0,0.0,0.0,197.0,1815.0,0.0,5.0,26.0,7.0,366.0
ZoneA,2023-08-05 6:00,568.0,420.0,0.0,0.0,123.0,1684.0,0.0,5.0,25.0,7.0,374.0
ZoneA,2023-08-05 7:00,588.0,426.0,0.0,0.0,98.0,1503.0,0.0,5.0,26.0,4.0,373.0
ZoneA,2023-08-05 8:00,580.0,411.0,0.0,0.0,39.0,1398.0,0.0,6.0,25.0,4.0,379.0
ZoneA,2023-08-05 9:00,566.0,392.0,0.0,0.0,28.0,1280.0,0.0,6.0,26.0,2.0,378.0
ZoneA,2023-08-05 10:00,563.0,381.0,0.0,0.0,27.0,1180.0,0.0,7.0,27.0,1.0,375.0
ZoneA,2023-08-05 11:00,554.0,373.0,0.0,0.0,25.0,1093.0,0.0,7.0,28.0,1.0,374.0
ZoneA,2023-08-05 12:00,570.0,387.0,0.0,0.0,27.0,1128.0,0.0,7.0,28.0,1.0,374.0
ZoneA,2023-08-05 13:00,578.0,392.0,0.0,0.0,24.0,1202.0,0.0,8.0,27.0,1.0,376.0
ZoneA,2023-08-05 14:00,576.0,392.0,0.0,0.0,21.0,1209.0,0.0,8.0,27.0,1.0,377.0
ZoneA,2023-08-05 15:00,575.0,391.0,0.0,88.0,20.0,1166.0,0.0,8.0,30.0,1.0,361.0
ZoneA,2023-08-05 16:00,591.0,401.0,0.0,348.0,22.0,1169.0,0.0,8.0,38.0,5.0,324.0
ZoneA,2023-08-05 17:00,609.0,415.0,0.0,599.0,21.0,1297.0,0.0,7.0,42.0,14.0,300.0
ZoneA,2023-08-05 18:00,606.0,420.0,0.0,651.0,22.0,1436.0,0.0,6.0,41.0,20.0,301.0
ZoneA,2023-08-05 19:00,598.0,427.0,0.0,650.0,23.0,1543.0,0.0,6.0,39.0,21.0,307.0
ZoneA,2023-08-05 20:00,597.0,433.0,0.0,647.0,23.0,1662.0,0.0,6.0,38.0,20.0,311.0
ZoneA,2023-08-05 21:00,601.0,449.0,0.0,633.0,25.0,1751.0,0.0,6.0,36.0,19.0,317.0
ZoneA,2023-08-05 22:00,599.0,453.0,0.0,631.0,30.0,1877.0,0.0,5.0,35.0,18.0,321.0
ZoneA,2023-08-05 23:00,602.0,464.0,0.0,597.0,35.0,1973.0,0.0,5.0,34.0,18.0,327.0
ZoneA,2023-08-06 0:00,597.0,461.0,0.0,582.0,58.0,2034.0,0.0,5.0,33.0,17.0,328.0
ZoneA,2023-08-06 1:00,597.0,464.0,0.0,561.0,106.0,2049.0,0.0,5.0,33.0,17.0,326.0
ZoneA,2023-08-06 2:00,584.0,513.0,0.0,371.0,144.0,2076.0,0.0,5.0,30.0,17.0,348.0
ZoneA,2023-08-06 3:00,589.0,528.0,0.0,102.0,206.0,2118.0,0.0,5.0,25.0,14.0,370.0
ZoneA,2023-08-06 4:00,600.0,539.0,0.0,2.0,190.0,2053.0,0.0,6.0,23.0,9.0,383.0
ZoneA,2023-08-06 5:00,593.0,536.0,0.0,0.0,163.0,1932.0,0.0,6.0,23.0,6.0,386.0
ZoneA,2023-08-06 6:00,585.0,525.0,0.0,0.0,48.0,1813.0,0.0,7.0,21.0,5.0,399.0
ZoneA,2023-08-06 7:00,579.0,478.0,0.0,0.0,26.0,1628.0,0.0,7.0,22.0,2.0,395.0
ZoneA,2023-08-06 8:00,573.0,425.0,0.0,0.0,25.0,1469.0,0.0,7.0,24.0,1.0,386.0
ZoneA,2023-08-06 9:00,563.0,414.0,0.0,0.0,26.0,1312.0,0.0,7.0,25.0,1.0,384.0
ZoneA,2023-08-06 10:00,567.0,408.0,0.0,0.0,25.0,1198.0,0.0,8.0,27.0,1.0,381.0
ZoneA,2023-08-06 11:00,557.0,401.0,0.0,0.0,24.0,1110.0,0.0,7.0,28.0,1.0,380.0
ZoneA,2023-08-06 12:00,561.0,397.0,0.0,0.0,18.0,1086.0,0.0,8.0,28.0,1.0,379.0
ZoneA,2023-08-06 13:00,571.0,398.0,0.0,0.0,16.0,1179.0,0.0,8.0,27.0,1.0,379.0
ZoneA,2023-08-06 14:00,563.0,397.0,0.0,0.0,16.0,1212.0,0.0,7.0,26.0,1.0,381.0
ZoneA,2023-08-06 15:00,574.0,396.0,0.0,60.0,16.0,1195.0,0.0,7.0,29.0,1.0,368.0
ZoneA,2023-08-06 16:00,585.0,407.0,0.0,304.0,16.0,1190.0,0.0,7.0,36.0,3.0,333.0
ZoneA,2023-08-06 17:00,589.0,428.0,0.0,554.0,14.0,1303.0,0.0,7.0,40.0,12.0,311.0
ZoneA,2023-08-06 18:00,606.0,433.0,0.0,655.0,16.0,1521.0,0.0,8.0,39.0,19.0,306.0
ZoneA,2023-08-06 19:00,594.0,442.0,0.0,640.0,19.0,1592.0,0.0,6.0,38.0,20.0,312.0
ZoneA,2023-08-06 20:00,587.0,437.0,0.0,650.0,17.0,1746.0,0.0,5.0,36.0,19.0,315.0
ZoneA,2023-08-06 21:00,594.0,437.0,0.0,671.0,19.0,1899.0,0.0,5.0,35.0,19.0,317.0
ZoneA,2023-08-06 22:00,597.0,440.0,0.0,665.0,22.0,2031.0,0.0,5.0,34.0,18.0,320.0
ZoneA,2023-08-06 23:00,615.0,483.0,0.0,596.0,35.0,2113.0,0.0,5.0,32.0,18.0,331.0
ZoneA,2023-08-07 0:00,627.0,589.0,0.0,495.0,103.0,1989.0,0.0,5.0,32.0,16.0,345.0
ZoneA,2023-08-07 1:00,627.0,608.0,0.0,291.0,138.0,1968.0,0.0,6.0,29.0,16.0,364.0
ZoneA,2023-08-07 2:00,622.0,603.0,0.0,84.0,211.0,1944.0,0.0,7.0,26.0,12.0,377.0
ZoneA,2023-08-07 3:00,611.0,554.0,0.0,10.0,214.0,1889.0,0.0,7.0,25.0,9.0,379.0
ZoneA,2023-08-07 4:00,645.0,491.0,0.0,0.0,288.0,1739.0,0.0,6.0,29.0,7.0,356.0
ZoneA,2023-08-07 5:00,672.0,628.0,0.0,0.0,136.0,1543.0,0.0,7.0,27.0,9.0,391.0
ZoneA,2023-08-07 6:00,624.0,642.0,0.0,0.0,30.0,1479.0,0.0,7.0,24.0,5.0,414.0
ZoneA,2023-08-07 7:00,578.0,593.0,0.0,0.0,28.0,1351.0,0.0,7.0,24.0,1.0,414.0
ZoneA,2023-08-07 8:00,585.0,482.0,0.0,0.0,29.0,1369.0,0.0,8.0,25.0,1.0,393.0
ZoneA,2023-08-07 9:00,571.0,386.0,0.0,0.0,23.0,1248.0,0.0,8.0,27.0,1.0,376.0
ZoneA,2023-08-07 10:00,561.0,379.0,0.0,0.0,22.0,1156.0,0.0,8.0,27.0,1.0,375.0
ZoneA,2023-08-07 11:00,574.0,388.0,0.0,0.0,21.0,1146.0,0.0,8.0,28.0,1.0,375.0
ZoneA,2023-08-07 12:00,587.0,400.0,0.0,0.0,23.0,1232.0,0.0,8.0,27.0,1.0,377.0
ZoneA,2023-08-07 13:00,598.0,407.0,0.0,0.0,23.0,1389.0,0.0,8.0,26.0,1.0,378.0
ZoneA,2023-08-07 14:00,587.0,400.0,0.0,0.0,24.0,1420.0,0.0,8.0,25.0,1.0,379.0
ZoneA,2023-08-07 15:00,584.0,404.0,0.0,72.0,23.0,1385.0,0.0,8.0,27.0,1.0,368.0
ZoneA,2023-08-07 16:00,590.0,411.0,0.0,325.0,27.0,1341.0,0.0,7.0,35.0,4.0,333.0
ZoneA,2023-08-07 17:00,602.0,429.0,0.0,537.0,12.0,1426.0,0.0,7.0,38.0,12.0,315.0
ZoneA,2023-08-07 18:00,601.0,438.0,0.0,607.0,20.0,1524.0,0.0,6.0,38.0,17.0,312.0
ZoneA,2023-08-07 19:00,603.0,466.0,0.0,664.0,20.0,1607.0,0.0,6.0,38.0,19.0,313.0
ZoneA,2023-08-07 20:00,600.0,569.0,0.0,676.0,19.0,1726.0,0.0,6.0,36.0,20.0,331.0
ZoneA,2023-08-07 21:00,605.0,671.0,0.0,655.0,59.0,1862.0,0.0,5.0,34.0,19.0,345.0
ZoneA,2023-08-07 22:00,611.0,739.0,0.0,587.0,98.0,2035.0,0.0,5.0,32.0,18.0,358.0
ZoneA,2023-08-07 23:00,627.0,799.0,0.0,575.0,160.0,2044.0,0.0,5.0,32.0,16.0,360.0
ZoneA,2023-08-08 0:00,650.0,794.0,0.0,562.0,198.0,2073.0,0.0,5.0,33.0,17.0,356.0
ZoneA,2023-08-08 1:00,673.0,794.0,0.0,401.0,218.0,2149.0,0.0,5.0,30.0,17.0,366.0
ZoneA,2023-08-08 2:00,661.0,782.0,0.0,139.0,273.0,2124.0,0.0,5.0,27.0,14.0,385.0
ZoneA,2023-08-08 3:00,654.0,775.0,0.0,23.0,243.0,1924.0,0.0,5.0,25.0,10.0,399.0
ZoneA,2023-08-08 4:00,642.0,744.0,0.0,0.0,54.0,2022.0,0.0,6.0,20.0,7.0,421.0
ZoneA,2023-08-08 5:00,611.0,590.0,0.0,0.0,31.0,1914.0,0.0,6.0,20.0,2.0,408.0
ZoneA,2023-08-08 6:00,590.0,460.0,0.0,0.0,30.0,1778.0,0.0,6.0,22.0,1.0,391.0
ZoneA,2023-08-08 7:00,587.0,432.0,0.0,0.0,27.0,1565.0,0.0,6.0,23.0,1.0,385.0
ZoneA,2023-08-08 8:00,569.0,408.0,0.0,0.0,24.0,1397.0,0.0,6.0,25.0,1.0,383.0
ZoneA,2023-08-08 9:00,565.0,394.0,0.0,0.0,21.0,1278.0,0.0,6.0,26.0,1.0,380.0
ZoneA,2023-08-08 10:00,556.0,374.0,0.0,0.0,19.0,1205.0,0.0,6.0,27.0,1.0,376.0
ZoneA,2023-08-08 11:00,580.0,388.0,0.0,0.0,20.0,1349.0,0.0,7.0,26.0,1.0,377.0
ZoneA,2023-08-08 12:00,584.0,393.0,0.0,0.0,18.0,1372.0,0.0,7.0,25.0,1.0,378.0
ZoneA,2023-08-08 13:00,605.0,409.0,0.0,0.0,19.0,1500.0,0.0,8.0,25.0,1.0,380.0
ZoneA,2023-08-08 14:00,601.0,411.0,0.0,1.0,19.0,1522.0,0.0,8.0,24.0,1.0,381.0
ZoneA,2023-08-08 15:00,575.0,407.0,0.0,62.0,18.0,1400.0,0.0,7.0,27.0,1.0,373.0
ZoneA,2023-08-08 16:00,569.0,397.0,0.0,334.0,16.0,1214.0,0.0,7.0,36.0,3.0,330.0
ZoneA,2023-08-08 17:00,584.0,418.0,0.0,517.0,16.0,1250.0,0.0,6.0,40.0,13.0,311.0
ZoneA,2023-08-08 18:00,593.0,425.0,0.0,584.0,17.0,1404.0,1.0,6.0,39.0,18.0,309.0
ZoneA,2023-08-08 19:00,603.0,431.0,0.0,676.0,17.0,1566.0,0.0,5.0,39.0,19.0,305.0
ZoneA,2023-08-08 20:00,604.0,471.0,0.0,695.0,19.0,1709.0,0.0,5.0,38.0,20.0,314.0
ZoneA,2023-08-08 21:00,617.0,622.0,0.0,697.0,31.0,1744.0,0.0,5.0,36.0,20.0,334.0
ZoneA,2023-08-08 22:00,624.0,743.0,0.0,679.0,53.0,1778.0,0.0,5.0,35.0,19.0,350.0
ZoneA,2023-08-08 23:00,636.0,774.0,0.0,648.0,60.0,1862.0,0.0,5.0,34.0,18.0,356.0
ZoneA,2023-08-09 0:00,638.0,771.0,0.0,593.0,146.0,1870.0,0.0,4.0,34.0,17.0,353.0
ZoneA,2023-08-09 1:00,644.0,769.0,0.0,392.0,176.0,1982.0,0.0,5.0,31.0,18.0,369.0
ZoneA,2023-08-09 2:00,651.0,768.0,0.0,190.0,245.0,2010.0,0.0,5.0,28.0,14.0,381.0
ZoneA,2023-08-09 3:00,652.0,763.0,0.0,21.0,229.0,2023.0,0.0,6.0,24.0,11.0,400.0
ZoneA,2023-08-09 4:00,642.0,734.0,0.0,0.0,218.0,1954.0,0.0,6.0,24.0,7.0,400.0
ZoneA,2023-08-09 5:00,629.0,605.0,0.0,0.0,198.0,1905.0,0.0,6.0,25.0,6.0,387.0
ZoneA,2023-08-09 6:00,623.0,498.0,0.0,0.0,146.0,1763.0,0.0,6.0,25.0,6.0,377.0
ZoneA,2023-08-09 7:00,604.0,439.0,0.0,0.0,89.0,1624.0,0.0,7.0,25.0,5.0,376.0
ZoneA,2023-08-09 8:00,593.0,406.0,0.0,0.0,26.0,1488.0,0.0,7.0,25.0,3.0,379.0
ZoneA,2023-08-09 9:00,584.0,388.0,0.0,0.0,22.0,1369.0,0.0,7.0,26.0,1.0,376.0
ZoneA,2023-08-09 10:00,583.0,381.0,0.0,0.0,19.0,1309.0,0.0,7.0,26.0,1.0,375.0
ZoneA,2023-08-09 11:00,582.0,380.0,0.0,0.0,16.0,1265.0,0.0,7.0,27.0,1.0,375.0
ZoneA,2023-08-09 12:00,590.0,388.0,0.0,0.0,18.0,1263.0,0.0,7.0,27.0,1.0,375.0
ZoneA,2023-08-09 13:00,604.0,401.0,0.0,0.0,18.0,1400.0,0.0,8.0,26.0,1.0,377.0
ZoneA,2023-08-09 14:00,605.0,406.0,0.0,1.0,20.0,1520.0,0.0,8.0,24.0,1.0,379.0
ZoneA,2023-08-09 15:00,583.0,401.0,0.0,101.0,16.0,1408.0,0.0,7.0,28.0,1.0,365.0
ZoneA,2023-08-09 16:00,597.0,414.0,0.0,406.0,18.0,1304.0,0.0,7.0,37.0,5.0,323.0
ZoneA,2023-08-09 17:00,607.0,420.0,0.0,575.0,19.0,1393.0,0.0,7.0,40.0,15.0,307.0
ZoneA,2023-08-09 18:00,608.0,424.0,0.0,661.0,20.0,1449.0,0.0,6.0,41.0,19.0,301.0
ZoneA,2023-08-09 19:00,601.0,428.0,0.0,694.0,18.0,1476.0,0.0,6.0,41.0,21.0,301.0
ZoneA,2023-08-09 20:00,605.0,435.0,0.0,711.0,17.0,1614.0,0.0,6.0,39.0,21.0,304.0
ZoneA,2023-08-09 21:00,607.0,444.0,0.0,709.0,24.0,1793.0,0.0,5.0,37.0,21.0,310.0
ZoneA,2023-08-09 22:00,606.0,498.0,0.0,664.0,37.0,1918.0,0.0,5.0,35.0,20.0,324.0
ZoneA,2023-08-09 23:00,611.0,530.0,0.0,645.0,85.0,1955.0,0.0,5.0,35.0,18.0,326.0
ZoneA,2023-08-10 0:00,616.0,533.0,0.0,591.0,124.0,2016.0,0.0,5.0,34.0,19.0,329.0
ZoneA,2023-08-10 1:00,612.0,533.0,0.0,553.0,207.0,1982.0,0.0,5.0,35.0,18.0,325.0
ZoneA,2023-08-10 2:00,623.0,535.0,0.0,390.0,260.0,2026.0,0.0,5.0,33.0,19.0,334.0
ZoneA,2023-08-10 3:00,635.0,536.0,0.0,90.0,295.0,2122.0,0.0,5.0,28.0,16.0,359.0
ZoneA,2023-08-10 4:00,624.0,535.0,0.0,0.0,240.0,2089.0,0.0,5.0,25.0,10.0,375.0
ZoneA,2023-08-10 5:00,604.0,518.0,0.0,0.0,71.0,2082.0,0.0,6.0,21.0,7.0,394.0
ZoneA,2023-08-10 6:00,598.0,511.0,0.0,0.0,33.0,1835.0,0.0,5.0,21.0,2.0,397.0
ZoneA,2023-08-10 7:00,593.0,454.0,0.0,0.0,28.0,1632.0,0.0,6.0,23.0,1.0,389.0
ZoneA,2023-08-10 8:00,586.0,418.0,0.0,0.0,26.0,1472.0,0.0,6.0,24.0,1.0,383.0
